id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_257_2hop_983_rand,기타,C2,,기타,,4,0,3,3,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_116_2hop_452_rand,기타,C0,,,,2,0,0,0,2,2,1,1,0,2,3,finish,0,0,사실검증→검색:별정우체국 지정 해지 절차 및 지정 취소 시→종료
qa_116_2hop_452_rand,기타,C1,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_116_2hop_452_rand,기타,C2,,기타,,2,0,0,0,2,2,1,1,0,2,3,finish,0,0,사실검증→검색:별정우체국 지정 해지 절차 및 지정 취소 시→종료
qa_90_2hop_147,기타,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_90_2hop_147,기타,C1,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_90_2hop_147,기타,C2,,기타,,5,0,1,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_163_2hop_630_rand,기타,C0,,,,2,0,0,0,1,1,1,1,1,3,4,finish,0,0,"사실검증→검색:「세무사법 시행령」, 「국세청 고시」, 현금→논리검증→종료"
qa_163_2hop_630_rand,기타,C1,,,,3,1,1,0,1,1,1,1,0,2,3,finish,0,0,사실검증→검색:「세무조사 및 포상금 지급에 관한 고시」 현→종료
qa_163_2hop_630_rand,기타,C2,civil-law-verification,민사,012,2,1,1,0,0,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_352_3hop_554,기타,C0,,,,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_352_3hop_554,기타,C1,,,,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_352_3hop_554,기타,C2,civil-law-verification,민사,012,7,0,0,0,2,3,1,1,0,2,3,finish,0,0,"검색:체육진흥법 제17조, 형법 제246조, 형법→사실검증→종료"
qa_140_3hop_540_rand,기타,C0,,,,7,0,0,0,0,3,7,1,0,8,8,max_steps,1,0,"사실검증→검색:법무사법 제11조, 제3조, 제12조 상세 →검색:법무사법 제11조, 제3조, 제12조 정확 →검색:법무사법 제11조, 제3조, 제12조 정확 →검색:법무사법 제11조, 제3조, 제12조 상세 →검색:법무사법 제11조, 제3조, 제12조 상세 →검색:법무사법 제11조, 제3조, 제12조 상세 →검색:법무사법 제11조, 제3조, 제12조 상세 "
qa_140_3hop_540_rand,기타,C1,,,,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_140_3hop_540_rand,기타,C2,,기타,,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_2hop_168,기타,C0,,,,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_2hop_168,기타,C1,,,,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_2hop_168,기타,C2,civil-law-verification,민사,012,4,1,1,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:노동위원회법 제53조, 부당해고 구제조치 관→종료"
qa_324_2hop_515,기타,C0,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_324_2hop_515,기타,C1,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_324_2hop_515,기타,C2,civil-law-verification,민사,01,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_215_2hop_820_rand,기타,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_215_2hop_820_rand,기타,C1,,,,2,1,1,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:공직선거법 제57조, 공직선거법 제56조, →종료"
qa_215_2hop_820_rand,기타,C2,civil-law-verification,민사,01,2,1,2,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_59_2hop_232_rand,기타,C0,,,,3,1,1,0,0,2,1,1,0,2,3,finish,0,0,"사실검증→검색:공직선거법 시행규칙 제40조, 제41조, 제→종료"
qa_59_2hop_232_rand,기타,C1,,,,4,3,3,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_59_2hop_232_rand,기타,C2,civil-law-verification,민사,012,2,1,1,0,0,2,1,1,0,2,3,finish,0,0,"검색:공직선거법 시행령 제60조, 제61조, 대통→사실검증→종료"
qa_119_2hop_464_rand,기타,C0,,,,3,0,0,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:토지보상법 민간거래 적용 사례, 하천구역 토→종료"
qa_119_2hop_464_rand,기타,C1,,,,8,0,0,0,0,2,1,1,0,2,3,finish,0,0,사실검증→검색:공익사업을 위한 토지 등의 취득 및 보상에 →종료
qa_119_2hop_464_rand,기타,C2,civil-law-verification,민사,01,6,0,1,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_171_2hop_658_rand,기타,C0,,,,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_171_2hop_658_rand,기타,C1,,,,3,1,1,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_171_2hop_658_rand,기타,C2,civil-law-verification,민사,012,2,0,0,0,0,1,1,1,0,2,3,finish,0,0,검색:대기환경보전법 고시 및 지자체 세부 지침 대→사실검증→종료
qa_260_2hop_995_rand,기타,C0,,,,5,0,2,2,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_260_2hop_995_rand,기타,C1,,,,6,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_260_2hop_995_rand,기타,C2,civil-law-verification,민사,012,3,0,0,0,1,1,1,1,0,2,3,finish,0,0,검색:해운업 관련 징계 절차 및 선원 관리 관련 →사실검증→종료
qa_624_2hop_943,기타,C0,,,,2,0,0,0,1,2,1,1,0,2,3,finish,0,0,사실검증→검색:지방자치단체 사회복지사업 지원 관련 법조문 →종료
qa_624_2hop_943,기타,C1,,,,3,1,1,0,1,2,1,1,0,2,3,finish,0,0,사실검증→검색:「지방자치단체 재정지원에 관한 법률」 「사회→종료
qa_624_2hop_943,기타,C2,,기타,,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_61_1hop_93,기타,C0,,,,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_61_1hop_93,기타,C1,,,,3,0,0,0,0,1,1,1,0,2,3,finish,0,0,사실검증→검색:헌법재판소 정관 및 내부 규정→종료
qa_61_1hop_93,기타,C2,,기타,,1,0,0,0,0,1,4,1,0,5,6,finish,1,0,검색:헌법재판소 내부 규정 및 임시 운영 절차→사실검증→검색:헌법재판소 내부 규정 및 임시 운영 절차 관→검색:헌법재판소 공식 내부 규정 및 임시 운영 절→검색:헌법재판소 공식 내부 규정 및 임시 운영 절→종료
qa_95_1hop_156,기타,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_95_1hop_156,기타,C1,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_95_1hop_156,기타,C2,civil-law-verification,민사,01,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_2hop_480_rand,기타,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_2hop_480_rand,기타,C1,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_2hop_480_rand,기타,C2,,기타,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_113_2hop_200,기타,C0,,,,3,0,0,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:화물운송사업법 허가 변경 절차, 유류비 지원→종료"
qa_113_2hop_200,기타,C1,,,,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_113_2hop_200,기타,C2,,기타,,4,1,1,0,1,2,1,1,0,2,3,finish,0,0,사실검증→검색:화물운송사업법 허가사항 변경 절차 및 지자체→종료
qa_633_2hop_954,기타,C0,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_633_2hop_954,기타,C1,,,,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_633_2hop_954,기타,C2,civil-law-verification,민사,01,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_216_2hop_824_rand,기타,C0,,,,4,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_216_2hop_824_rand,기타,C1,,,,4,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_216_2hop_824_rand,기타,C2,civil-law-verification,민사,012,3,0,0,0,0,1,1,1,0,2,3,finish,0,0,검색:의료법 시행령 제37조 세부 보존 방법 및 →사실검증→종료
qa_330_2hop_525,기타,C0,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_330_2hop_525,기타,C1,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_330_2hop_525,기타,C2,civil-law-verification,민사,012,3,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_279_3hop_1064_rand,기타,C0,,,,6,1,1,0,0,2,1,1,0,2,3,finish,0,0,"사실검증→검색:대기환경보전법 제7조, 대기환경보전법 시행령→종료"
qa_279_3hop_1064_rand,기타,C1,,,,7,1,1,0,0,2,1,1,0,2,3,finish,0,0,사실검증→검색:대기환경보전법 제10조(대기오염물질 배출시설→종료
qa_279_3hop_1064_rand,기타,C2,,기타,,5,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_174_2hop_666_rand,기타,C0,,,,4,0,0,0,2,2,1,1,0,2,3,finish,0,0,사실검증→검색:농어촌정비사업 토지 이동 신고 절차 및 지정→종료
qa_174_2hop_666_rand,기타,C1,,,,3,0,0,0,2,2,1,1,0,2,3,finish,0,0,사실검증→검색:농어촌정비사업 토지 이동 신고 절차 및 지정→종료
qa_174_2hop_666_rand,기타,C2,civil-law-verification,민사,012,2,0,0,0,1,2,1,1,0,2,3,finish,0,0,검색:농어촌정비법 세부 조항 및 토지 이동 관련 →사실검증→종료
qa_430_3hop_669,기타,C0,,,,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_430_3hop_669,기타,C1,,,,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_430_3hop_669,기타,C2,civil-law-verification,민사,01,6,0,1,1,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_62_2hop_244_rand,기타,C0,,,,0,0,0,0,0,2,1,1,1,3,4,finish,0,0,검색:지방자치단체의 자산 처분 및 출자 관련 법률→논리검증→사실검증→종료
qa_62_2hop_244_rand,기타,C1,,,,3,1,1,0,0,2,1,1,1,3,4,finish,0,0,검색:지방자치단체의 재산 관리 및 처분 관련 법률→논리검증→사실검증→종료
qa_62_2hop_244_rand,기타,C2,,기타,,4,1,1,0,0,2,1,1,0,2,3,finish,0,0,검색:지방자치단체의 재산 관리 및 출자 관련 조례→사실검증→종료
qa_82_3hop_235_rand2,기타,C0,,,,2,0,0,0,1,3,1,1,0,2,3,finish,0,0,검색:지방자치단체의 공공시설 내 소규모 매점 운영→사실검증→종료
qa_82_3hop_235_rand2,기타,C1,,,,5,1,1,0,0,3,1,1,0,2,3,finish,0,0,검색:공공시설 내 매점 운영 관련 지자체 조례 및→사실검증→종료
qa_82_3hop_235_rand2,기타,C2,,기타,,4,2,2,0,0,3,1,1,0,2,3,finish,0,0,검색:공공시설 내 매점 운영 관련 지자체 지침 및→사실검증→종료
qa_503_2hop_790,기타,C0,,,,9,0,0,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:폐기물 관리법 제17조 상세 내용, 폐기물관→종료"
qa_503_2hop_790,기타,C1,,,,4,0,0,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:「폐기물관리법 시행령」 세부 분류 기준, 「→종료"
qa_503_2hop_790,기타,C2,,기타,,9,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_127_3hop_230,기타,C0,,,,1,0,0,0,0,2,1,1,0,2,3,finish,0,0,"사실검증→검색:학교법인법 기본재산 처분, 이사장 이해충돌 →종료"
qa_127_3hop_230,기타,C1,,,,1,0,0,0,0,2,1,1,1,3,4,finish,0,0,사실검증→검색:학교법인법 기본재산 처분 절차 및 이해충돌 →논리검증→종료
qa_127_3hop_230,기타,C2,,기타,,4,2,2,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_1hop_167,기타,C0,,,,3,0,0,0,1,1,1,1,0,2,3,finish,0,0,사실검증→검색:근로기준법 제100조 상세 내용 및 부당해고→종료
qa_99_1hop_167,기타,C1,,,,2,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_1hop_167,기타,C2,civil-law-verification,민사,01,4,1,1,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_129_2hop_497_rand,기타,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_129_2hop_497_rand,기타,C1,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_129_2hop_497_rand,기타,C2,,기타,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_63_2hop_248_rand,기타,C0,,,,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_63_2hop_248_rand,기타,C1,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_63_2hop_248_rand,기타,C2,,기타,,7,0,0,0,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_115_2hop_204,기타,C0,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_115_2hop_204,기타,C1,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_115_2hop_204,기타,C2,,기타,,5,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_145_1hop_267,기타,C0,,,,6,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_145_1hop_267,기타,C1,,,,4,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_145_1hop_267,기타,C2,,기타,,2,0,0,0,0,1,1,1,0,2,3,finish,0,0,사실검증→검색:주식회사 정관 주식 취득 승인 절차→종료
qa_522_2hop_806,기타,C0,,,,3,0,0,0,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_522_2hop_806,기타,C1,,,,4,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_522_2hop_806,기타,C2,,기타,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_286_2hop_1091_rand,기타,C0,,,,1,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_286_2hop_1091_rand,기타,C1,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_286_2hop_1091_rand,기타,C2,,기타,,1,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_226_2hop_860_rand,기타,C0,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_226_2hop_860_rand,기타,C1,,,,1,0,0,0,0,1,1,1,0,2,3,finish,0,0,검색:산지관리법 시행령 및 관련 지방자치단체 세부→사실검증→종료
qa_226_2hop_860_rand,기타,C2,civil-law-verification,민사,012,3,0,0,0,0,1,1,1,0,2,3,finish,0,0,"검색:산지관리법 제27조, 환경보전법 제46조, →사실검증→종료"
qa_116_2hop_208,기타,C0,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_116_2hop_208,기타,C1,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_116_2hop_208,기타,C2,,기타,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_144_3hop_410_rand2,기타,C0,,,,8,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_144_3hop_410_rand2,기타,C1,,,,6,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_144_3hop_410_rand2,기타,C2,,기타,,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_131_3hop_237,기타,C0,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_131_3hop_237,기타,C1,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_131_3hop_237,기타,C2,civil-law-verification,민사,01,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_180_2hop_689_rand,기타,C0,,,,3,1,1,0,0,2,1,1,0,2,3,finish,0,0,사실검증→검색:「육아휴직수당 비과세 한도」 「해외근무수당 →종료
qa_180_2hop_689_rand,기타,C1,,,,3,2,2,0,0,2,1,1,0,2,3,finish,0,0,"사실검증→검색:「소득세법」 제20조의2, 제119조의2, →종료"
qa_180_2hop_689_rand,기타,C2,,기타,,5,3,3,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_653_2hop_987,mixed,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_653_2hop_987,mixed,C1,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_653_2hop_987,mixed,C2,civil-law-verification,민사,01,2,0,1,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_130_2hop_501_rand,기타,C0,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_130_2hop_501_rand,기타,C1,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_130_2hop_501_rand,기타,C2,,기타,,7,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_185_2hop_707_rand,기타,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_185_2hop_707_rand,기타,C1,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_185_2hop_707_rand,기타,C2,civil-law-verification,민사,01,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_409_2hop_628,기타,C0,,,,5,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_409_2hop_628,기타,C1,,,,5,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_409_2hop_628,기타,C2,civil-law-verification,민사,012,4,0,0,0,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_340_2hop_539,기타,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_340_2hop_539,기타,C1,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_340_2hop_539,기타,C2,,기타,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_5_2hop_8,mixed,C0,,,,4,0,0,0,2,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_5_2hop_8,mixed,C1,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_5_2hop_8,mixed,C2,civil-law-verification,민사,01,8,0,0,0,2,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_233_2hop_888_rand,기타,C0,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_233_2hop_888_rand,기타,C1,,,,6,0,4,4,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_233_2hop_888_rand,기타,C2,,기타,,5,0,2,2,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_304_3hop_869_rand2,기타,C0,,,,3,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_304_3hop_869_rand2,기타,C1,,,,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_304_3hop_869_rand2,기타,C2,,기타,,3,0,0,0,2,2,1,1,0,2,3,finish,0,0,"사실검증→검색:""환매조건부 채권 거래"", ""파생상품 결합 →종료"
qa_148_3hop_273,기타,C0,,,,2,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_148_3hop_273,기타,C1,,,,3,0,1,1,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_148_3hop_273,기타,C2,civil-law-verification,민사,01234,5,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,"검색:프로축구 선수 부정행위 관련 형법 조문, 뇌→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_460_3hop_730,기타,C0,,,,3,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_460_3hop_730,기타,C1,,,,3,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_460_3hop_730,기타,C2,civil-law-verification,민사,01,2,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_132_2hop_507_rand,기타,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_132_2hop_507_rand,기타,C1,,,,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_132_2hop_507_rand,기타,C2,civil-law-verification,민사,01,5,0,2,2,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_67_2hop_261_rand,기타,C0,,,,4,0,0,0,0,3,1,1,1,3,4,finish,0,0,사실검증→검색:집합투자업법 합병 관련 조항→논리검증→종료
qa_67_2hop_261_rand,기타,C1,,,,2,0,0,0,0,3,1,1,0,2,3,finish,0,0,사실검증→검색:집합투자업법 합병 관련 조항→종료
qa_67_2hop_261_rand,기타,C2,civil-law-verification,민사,012,6,0,0,0,0,3,1,1,0,2,3,finish,0,0,"검색:신탁법 제2조, 제104조, 제105조, 제→사실검증→종료"
qa_0_2hop_1_rand,기타,C0,,,,2,0,0,0,0,1,2,1,0,3,4,finish,0,0,사실검증→검색:석유 및 석유대체연료 사업법 제46조 및 관→검색:석유 및 석유대체연료 사업법 시행령 재검토 →종료
qa_0_2hop_1_rand,기타,C1,,,,3,0,0,0,0,1,1,1,0,2,3,finish,0,0,사실검증→검색:석유사업법 제27조 및 관련 고시 내용 정확→종료
qa_0_2hop_1_rand,기타,C2,,기타,,3,0,0,0,1,1,1,1,0,2,3,finish,0,0,사실검증→검색:석유 및 석유대체연료 사업법 제27조 재검토→종료
qa_68_1hop_100,기타,C0,,,,6,3,3,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_68_1hop_100,기타,C1,,,,4,0,0,0,1,1,1,1,0,2,3,finish,0,0,"사실검증→검색:공직선거법 제57조 처벌 조항, 제26조 선→종료"
qa_68_1hop_100,기타,C2,,기타,,6,2,2,0,1,1,1,1,0,2,3,finish,0,0,"사실검증→검색:공직선거법 제26조 처벌 조항, 제57조 유→종료"
qa_193_2hop_739_rand,기타,C0,,,,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_193_2hop_739_rand,기타,C1,,,,4,0,2,2,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_193_2hop_739_rand,기타,C2,,기타,,3,0,0,0,1,1,1,1,0,2,3,finish,0,0,사실검증→검색:도로교통법 과태료 미납 조치 세부 규정→종료
qa_234_2hop_892_rand,기타,C0,,,,4,0,2,2,0,1,1,1,0,2,3,finish,0,0,사실검증→검색:군에서의 형의 집행 및 군수용자의 처우에 관→종료
qa_234_2hop_892_rand,기타,C1,,,,4,0,0,0,0,1,1,1,0,2,3,finish,0,0,사실검증→검색:형의집행에관한법률 및 수용자 의료 및 비용 →종료
qa_234_2hop_892_rand,기타,C2,,기타,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_493_3hop_773,기타,C0,,,,6,0,0,0,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_493_3hop_773,기타,C1,,,,8,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_493_3hop_773,기타,C2,civil-law-verification,민사,012,3,0,0,0,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_105_1hop_183,기타,C0,,,,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_105_1hop_183,기타,C1,,,,7,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_105_1hop_183,기타,C2,,기타,,7,1,3,2,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_168_3hop_301,기타,C0,,,,6,2,2,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_168_3hop_301,기타,C1,,,,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
