id,arm,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,answer_miss,gate_unmet,seq
qa_352_3hop_554,A,5,0,0,0,1,3,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_352_3hop_554,B,6,0,0,0,2,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_352_3hop_554,C,8,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,0,1,검색:国民体育振兴法→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_324_2hop_515,A,6,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_324_2hop_515,B,8,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_324_2hop_515,C,5,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:민사소송법 제2조부터 제24조까지→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,A,1,0,0,0,0,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_401_2hop_619,B,1,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_401_2hop_619,C,2,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:토지공유자 동의 없이 토지 매각 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_140_1hop_257,A,4,0,0,0,0,1,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_140_1hop_257,B,3,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_140_1hop_257,C,1,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,0,1,검색:부동산 거래 위임 관련 법률→논리검증→논리검증→논리검증→검색:부동산 거래 위임 긴급 상황 관련 법률→논리검증→논리검증→논리검증
qa_624_2hop_943,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_624_2hop_943,B,6,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_624_2hop_943,C,6,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:사회복지사업법 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_215_2hop_820_rand,A,4,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_215_2hop_820_rand,B,3,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_215_2hop_820_rand,C,3,0,0,0,1,2,6,1,0,7,8,finish,1,0,0,0,검색:공직선거법 개정사항 검색→검색:공직선거법 제56조 삭제항목 검색→검색:공직선거법 제56조 삭제항목 검색→검색:공직선거법 제56조 최신 내용 검색→검색:공직선거법 제56조 최신 조문 검색→검색:공직선거법 제56조 최신 조문 검색→사실검증→종료
qa_171_2hop_658_rand,A,3,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_171_2hop_658_rand,B,2,0,0,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_171_2hop_658_rand,C,5,0,0,0,1,1,5,0,3,8,8,max_steps,1,0,0,1,"검색:대기환경보전법 시행령 제2조, 제2조의 해석→검색:대기환경보전법 제8조 제4항 관련 조문→검색:대기환경보전법 제8조 제4항 관련 조문→검색:대기환경보전법 제8조 제4항 관련 조문→검색:대기환경보전법 제8조 제4항 미세먼지 초미세→논리검증→논리검증→논리검증"
qa_59_2hop_232_rand,A,2,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_59_2hop_232_rand,B,2,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_59_2hop_232_rand,C,2,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,0,1,"검색:공직선거법 제70조, 제71조→검색:공직선거법 제263조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_488_2hop_766,A,4,0,0,0,0,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_488_2hop_766,B,4,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_488_2hop_766,C,9,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:상표법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_119_2hop_464_rand,A,6,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_119_2hop_464_rand,B,7,0,0,0,2,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_119_2hop_464_rand,C,10,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,0,1,검색:하천법 매수청구 매수대상토지등 매수예상가격 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_279_3hop_1064_rand,A,9,2,2,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_279_3hop_1064_rand,B,5,1,1,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_279_3hop_1064_rand,C,5,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:대기환경보전법 제22조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_95_1hop_156,A,1,0,0,0,0,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_95_1hop_156,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_95_1hop_156,C,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,0,1,검색:소송촉진 등에 관한 특례법 제32조 제4항→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,A,3,0,0,0,1,1,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_24_1hop_35,B,3,0,0,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_24_1hop_35,C,5,1,1,0,1,1,2,0,6,8,8,max_steps,1,0,0,1,검색:재심 청구 가능한 조건 및 절차 관련 법조문→논리검증→논리검증→검색:재심 청구의 범위와 특정 판결 무효 확정에 →논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,A,2,0,0,0,2,3,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_422_3hop_653,B,2,0,0,0,2,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_422_3hop_653,C,2,0,0,0,2,3,2,0,6,8,8,max_steps,1,0,0,1,"검색:제468조 및 제469조 관련 법조문 검색→검색:민법 제468조, 제469조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_260_2hop_995_rand,A,5,0,0,0,1,1,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_260_2hop_995_rand,B,6,0,0,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_260_2hop_995_rand,C,6,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:선원법 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,A,10,0,0,0,0,3,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_102_3hop_175,B,8,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_102_3hop_175,C,0,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,6,1,검색:보험업법 제199조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,A,4,0,0,0,0,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_1hop_94,B,7,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_62_1hop_94,C,5,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,0,1,검색:도시 및 주거환경정비법 제87조→검색:도시 및 주거환경정비법 제87조 관련 시행령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_330_2hop_525,A,2,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_330_2hop_525,B,2,0,0,0,2,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_330_2hop_525,C,10,0,0,0,2,2,2,0,6,8,8,max_steps,1,0,0,1,"검색:상법 제429조, 제418조 관련 판례→검색:상법 제429조 관련 판례→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_113_2hop_200,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_113_2hop_200,B,1,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_113_2hop_200,C,4,0,0,0,1,2,3,0,5,8,8,max_steps,1,0,0,1,검색:유류비 지원 관련 법령 검색→검색:유류비 지원 관련 법령 및 정부 공문 검색→논리검증→논리검증→검색:화물운송 유가보조금 관련 법령 검색→논리검증→논리검증→논리검증
qa_141_1hop_258,A,3,0,0,0,1,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_141_1hop_258,B,5,2,2,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_141_1hop_258,C,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,0,1,검색:토지 매매 계약 건축 금지 조항 무효→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,A,3,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_406_2hop_622,B,6,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_406_2hop_622,C,5,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,0,1,"검색:민법 제214조, 민법 제205조, 민법 제→검색:민법 제214조, 민법 제205조, 민법 제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_633_2hop_954,A,4,0,0,0,1,2,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_633_2hop_954,B,4,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_633_2hop_954,C,2,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,0,1,"검색:민사집행법 관련 조문→검색:민사집행법 제44조, 제283조, 제48조 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_82_3hop_235_rand2,A,3,0,0,0,3,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_82_3hop_235_rand2,B,6,0,0,0,3,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_82_3hop_235_rand2,C,4,0,0,0,3,3,1,1,2,4,5,finish,0,0,0,0,검색:한부모가족지원법 관련 조문→논리검증→논리검증→사실검증→종료
qa_174_2hop_666_rand,A,9,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_174_2hop_666_rand,B,3,0,0,0,2,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_174_2hop_666_rand,C,2,0,0,0,2,2,2,0,6,8,8,max_steps,1,0,0,1,"검색:농어촌정비법 관련 조문→검색:농어촌정비법 제121조, 제117조 관련 조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_124_2hop_480_rand,A,10,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_124_2hop_480_rand,B,11,0,0,0,2,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_124_2hop_480_rand,C,11,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,0,1,검색:식품위생법 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_503_2hop_790,A,9,0,0,0,0,2,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_503_2hop_790,B,2,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_503_2hop_790,C,5,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,0,1,검색:폐기물관리법 제46조→검색:폐기물관리법 시행령 제66조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_216_2hop_824_rand,A,3,1,1,0,1,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_216_2hop_824_rand,B,3,1,1,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_216_2hop_824_rand,C,5,1,1,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:의료법 보건복지부령 진료기록 보존 기간→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_430_3hop_669,A,4,0,0,0,1,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_430_3hop_669,B,1,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_430_3hop_669,C,4,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,0,1,검색:자동차손해배상 보장법 제29조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_25_1hop_37,A,1,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_25_1hop_37,B,1,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_25_1hop_37,C,1,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:피의자신문조서 증거능력 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_2hop_244_rand,A,7,1,1,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_2hop_244_rand,B,5,1,1,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_62_2hop_244_rand,C,4,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:출자 관련 법률 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_145_1hop_267,A,1,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_145_1hop_267,B,2,0,0,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_145_1hop_267,C,1,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:상법 제335조 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_64_1hop_95,A,4,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_64_1hop_95,B,3,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_64_1hop_95,C,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,"검색:검색어: 국가배상법 제3조, 민법 제752조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_127_3hop_230,A,2,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_127_3hop_230,B,2,0,0,0,1,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_127_3hop_230,C,7,0,0,0,1,2,3,0,5,8,8,max_steps,1,0,8,1,검색:사립학교법 대통령령 제28조→논리검증→논리검증→논리검증→논리검증→논리검증→검색:사립학교법 제54조의2 제54조의3→검색:사립학교법 제54조의2 제54조의3 관련 조
qa_99_1hop_167,A,2,0,0,0,1,1,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_99_1hop_167,B,3,0,0,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_99_1hop_167,C,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:근로기준법 부당해고 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_332_2hop_531,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_332_2hop_531,B,2,0,0,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_332_2hop_531,C,1,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:검사 공소장 변경 조건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
