id,arm,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,answer_miss,gate_unmet,seq
qa_163_2hop_630_rand,B,4,4,4,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_163_2hop_630_rand,C,1,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,0,1,검색:현금영수증 발급 거부 포상금 「소득세법」 「→논리검증→검색:국세기본법 시행령 제65조 현금영수증 발급 →논리검증→논리검증→논리검증→논리검증→논리검증
qa_257_2hop_983_rand,A,3,1,1,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_257_2hop_983_rand,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_257_2hop_983_rand,C,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,8,1,"검색:전자거래법 제16조, 전자서명법 제10조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_61_1hop_93,A,1,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_61_1hop_93,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_61_1hop_93,C,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,0,1,검색:헌법재판소법 제16조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_86_3hop_140,A,3,2,2,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_86_3hop_140,B,2,1,1,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_86_3hop_140,C,1,1,1,0,0,3,2,0,6,8,8,max_steps,1,0,0,1,"검색:산업안전보건법 제57조, 노동기본법 제60조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→검색:산업재해보상보험법 제37조의2"
qa_174_1hop_312,A,1,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_174_1hop_312,B,1,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_174_1hop_312,C,4,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,0,1,검색:형집행법 제36조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_94_1hop_155,A,2,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_94_1hop_155,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_94_1hop_155,C,3,1,1,0,0,1,2,1,3,6,7,finish,1,0,7,0,검색:「형법」 제307조 관련 판례→검색:「형법」 제307조 관련 법령 및 판례→논리검증→논리검증→논리검증→사실검증→종료
qa_213_2hop_812_rand,A,3,1,1,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_213_2hop_812_rand,B,3,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_213_2hop_812_rand,C,1,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,"검색:천연가스 버스, 전기버스, 수소전기버스 취득→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_140_1hop_257,A,2,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_140_1hop_257,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_140_1hop_257,C,2,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,0,1,"검색:민법 제780조, 제781조→논리검증→논리검증→논리검증→검색:민법 제779조, 제780조, 긴급 상황 관→논리검증→논리검증→논리검증"
qa_401_2hop_619,A,2,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_401_2hop_619,B,4,2,2,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_401_2hop_619,C,5,0,0,0,0,2,3,0,5,8,8,max_steps,0,0,8,1,검색:토지공동소유법 제10조 민법 제349조→논리검증→논리검증→검색:민법 제349조 민법 제262조→논리검증→검색:민법 제349조 민법 제262조 민법 제34→논리검증→논리검증
qa_140_3hop_540_rand,A,3,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_140_3hop_540_rand,B,7,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_140_3hop_540_rand,C,14,0,0,0,0,3,2,0,6,8,8,max_steps,1,0,0,1,"검색:법무사법 제10조, 제11조, 제6조→검색:법무사법 제9조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_99_2hop_168,A,4,0,0,0,2,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_99_2hop_168,B,2,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_99_2hop_168,C,4,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:부당해고 관련 법령 명세→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_352_3hop_554,A,4,0,0,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_352_3hop_554,B,2,2,2,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_352_3hop_554,C,16,2,2,0,1,3,2,0,6,8,8,max_steps,1,0,0,1,검색:도박방지 및 치료에 관한 법률→논리검증→검색:도박 행위를 조직하거나 운영한 경우의 법률 →논리검증→논리검증→논리검증→논리검증→논리검증
qa_324_2hop_515,A,2,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_324_2hop_515,B,1,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_324_2hop_515,C,5,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,"검색:민사소송법 제106조, 제107조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_59_2hop_232_rand,A,5,1,1,0,2,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_59_2hop_232_rand,B,3,1,1,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_59_2hop_232_rand,C,4,1,1,0,0,2,4,0,4,8,8,max_steps,0,0,0,1,검색:공직선거법 방송 광고 제한→논리검증→논리검증→검색:공직선거법 시행령 관련 조문→검색:공직선거법 시행령 방송 광고 횟수 제한→논리검증→검색:공직선거법 방송 연설 횟수 제한→논리검증
qa_488_2hop_766,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_488_2hop_766,B,6,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_488_2hop_766,C,4,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,0,1,검색:상표법 제86조→논리검증→논리검증→검색:저작권법 제107조 삭제 내용→논리검증→논리검증→논리검증→논리검증
qa_624_2hop_943,A,3,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_624_2hop_943,B,6,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_624_2hop_943,C,10,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,8,1,검색:지방자치법 제107조 사회복지공동모금법 제6→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_171_2hop_658_rand,A,4,0,0,0,1,1,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_171_2hop_658_rand,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_171_2hop_658_rand,C,2,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,8,1,검색:대기환경质量管理法 第16条→검색:대기환경보전법 제16조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_119_2hop_464_rand,A,6,0,0,0,2,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_119_2hop_464_rand,B,4,3,3,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_119_2hop_464_rand,C,4,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,"검색:토지등기법 제10조, 토지평가법 제6조, 하→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_260_2hop_995_rand,A,6,5,5,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_260_2hop_995_rand,B,4,2,2,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_260_2hop_995_rand,C,2,1,1,0,0,1,4,0,4,8,8,max_steps,0,0,0,1,검색:해양수산부령 제10조 및 제11조 관련 법령→논리검증→논리검증→검색:해운법 제46조의2 관련 법령 검색→논리검증→논리검증→검색:해운법 제46조의2 관련 법령 검색→검색:해운법 제46조의2具体内容如下：
qa_215_2hop_820_rand,A,3,1,1,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_215_2hop_820_rand,B,4,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_215_2hop_820_rand,C,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:대통领选法 候选人登记 基金数额 大选法 候选人→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_95_1hop_156,A,3,0,0,0,0,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_95_1hop_156,B,3,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_95_1hop_156,C,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,0,1,검색:대여금 반환 소송에서 정신적 손해배상 청구 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,A,2,2,2,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_24_1hop_35,B,2,1,1,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_24_1hop_35,C,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:유죄 판결 무효 재심청구 가능 여부 관련 법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,A,3,2,2,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_1hop_94,B,4,1,1,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_62_1hop_94,C,6,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,8,1,검색:토지등기법 제2조 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,A,9,0,0,0,2,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_422_3hop_653,B,3,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_422_3hop_653,C,2,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,0,1,검색:채무 변제 제3자 변제 가능 여부 법적 근거→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,A,6,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_102_3hop_175,B,3,2,2,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_102_3hop_175,C,9,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,0,1,검색:법인등기법 허위신고 공정증서→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,A,2,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_141_1hop_258,B,3,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_141_1hop_258,C,1,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:토지 매매 계약 무효 판단 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_279_3hop_1064_rand,A,4,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_279_3hop_1064_rand,B,6,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_279_3hop_1064_rand,C,7,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:대기환경보전법 특별대책지역 공장 설치 규제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_330_2hop_525,A,2,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_330_2hop_525,B,3,3,3,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_330_2hop_525,C,3,1,1,0,1,2,4,0,4,8,8,max_steps,1,0,0,1,검색:주식법 관련 조문 검색→논리검증→검색:주주배정 관련 법조문 검색→검색:주주 배정 권리 관련 법조문 검색→논리검증→논리검증→논리검증→검색:주주 배정 권리와 무효 주장 기간 관련 법조
qa_113_2hop_200,A,6,3,3,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_113_2hop_200,B,3,2,2,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_113_2hop_200,C,5,4,4,0,0,2,2,0,6,8,8,max_steps,1,0,8,1,검색:화물운송사업법 제10조→검색:국고보조금 관리 및 지원에 관한 법률 제6조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_124_2hop_480_rand,A,4,0,0,0,0,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_124_2hop_480_rand,B,2,0,0,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_124_2hop_480_rand,C,2,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,8,1,검색:식품의안전관리법 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_2hop_666_rand,A,2,0,0,0,1,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_174_2hop_666_rand,B,3,1,1,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_174_2hop_666_rand,C,3,0,0,0,0,2,4,0,4,8,8,max_steps,0,0,8,1,"검색:농지법 제47조, 제48조→검색:농어촌정비법 제16조→논리검증→검색:농지법 제49조 농어촌정비법 제104조→논리검증→논리검증→검색:농지법 제49조→논리검증"
qa_633_2hop_954,A,4,0,0,0,0,2,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_633_2hop_954,B,2,1,1,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_633_2hop_954,C,7,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:확정판결 이의신청 조건 강제집행 정지 조건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,A,3,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_406_2hop_622,B,2,1,1,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_406_2hop_622,C,3,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,8,1,검색:방해제거청구권 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_216_2hop_824_rand,A,3,0,0,0,1,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_216_2hop_824_rand,B,4,1,1,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_216_2hop_824_rand,C,5,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,8,1,검색:의료기록보존 기간 및 방법 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_503_2hop_790,A,5,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_503_2hop_790,B,4,1,1,0,1,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_503_2hop_790,C,5,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,0,1,검색:폐기물관리법 제10조 재활용촉진법 제6조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_2hop_244_rand,A,3,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_62_2hop_244_rand,B,3,3,3,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_62_2hop_244_rand,C,5,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,8,1,검색:지방자치단체의 장의 직무와 권한에 관한 법률→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_82_3hop_235_rand2,A,7,5,5,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_82_3hop_235_rand2,B,6,6,6,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_82_3hop_235_rand2,C,6,6,6,0,0,3,4,0,4,8,8,max_steps,1,0,0,1,"검색:한부모가족 지원에 관한 법률 제10조, 국민→논리검증→검색:국민주택법 제17조→검색:국민주택법 제17조→논리검증→논리검증→논리검증→검색:국민주택법 제17조"
qa_430_3hop_669,A,4,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_430_3hop_669,B,2,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_430_3hop_669,C,2,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,0,1,검색:보험법 제122조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_127_3hop_230,A,8,8,8,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_127_3hop_230,B,3,3,3,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_127_3hop_230,C,6,3,3,0,1,2,2,0,6,8,8,max_steps,1,0,0,1,검색:학교법인법 조문 검색→논리검증→검색:학교법인법 이사장 의결 참여 제한 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증
qa_25_1hop_37,A,6,1,1,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_25_1hop_37,B,4,4,4,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_25_1hop_37,C,2,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,0,1,검색:피의자 신문 조서 증거능력 관련 법령→검색:피의자 신문 조서 적법성 및 증거능력 관련 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_1hop_333,A,5,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_192_1hop_333,B,2,0,1,1,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_192_1hop_333,C,3,1,2,1,0,1,5,0,3,8,8,max_steps,1,0,0,1,검색:정보통신망 이용촉진 및 정보보호 등에 관한 →논리검증→논리검증→검색:국가공무원법 제11조의2→검색:국가공무원법 제11조의2→검색:국가공무원법 제11조의2→검색:국가공무원법 제11조의2→논리검증
qa_99_1hop_167,A,6,0,0,0,1,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_99_1hop_167,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
