id,arm,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,answer_miss,gate_unmet,seq
qa_59_2hop_232_rand,B,3,1,1,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_59_2hop_232_rand,C,5,0,0,0,1,2,4,0,4,8,8,max_steps,0,0,0,1,"검색:공직선거법 제76조, 제80조→논리검증→검색:공직선거법 제76조, 제80조, 제263조,→검색:공직선거법 제76조, 제80조, 제263조,→논리검증→검색:공직선거법 제76조, 제80조, 대통령 선거→논리검증→논리검증"
qa_215_2hop_820_rand,A,3,1,1,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_215_2hop_820_rand,B,2,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_215_2hop_820_rand,C,6,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:대통领选法 第17条 第18条→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_171_2hop_658_rand,A,6,1,2,1,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_171_2hop_658_rand,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_171_2hop_658_rand,C,4,1,1,0,0,1,2,0,6,8,8,max_steps,1,0,8,1,검색:대기환경质量管理法 第16条→검색:대기환경보전법 제16조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_260_2hop_995_rand,A,7,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_260_2hop_995_rand,B,3,1,1,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_260_2hop_995_rand,C,5,1,1,0,0,1,3,0,5,8,8,max_steps,0,0,0,1,"검색:해양수산부령 제10조, 제11조 관련 조문 →논리검증→검색:해상운송법 제37조, 수산업법 제98조, 수→논리검증→논리검증→검색:해상운송법 제37조 관련 조문 검색→논리검증→논리검증"
qa_24_1hop_35,A,5,5,5,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_24_1hop_35,B,2,1,1,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_24_1hop_35,C,0,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,6,1,검색:유죄 판결 무효 재심 청구 가능 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_119_2hop_464_rand,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_119_2hop_464_rand,B,6,2,2,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_119_2hop_464_rand,C,9,4,4,0,0,2,1,0,7,8,8,max_steps,1,0,8,1,"검색:토지등기법 제10조, 토지평가법 제6조, 하→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_62_1hop_94,A,2,1,1,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_1hop_94,B,5,1,1,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_62_1hop_94,C,0,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,8,1,검색:토지등기법 제2조 민법 제369조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,A,3,0,0,0,2,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_422_3hop_653,B,3,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_422_3hop_653,C,6,0,0,0,1,3,2,0,6,8,8,max_steps,1,0,0,1,검색:채무 변제 제3자 변제 가능 여부 관련 법조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→검색:채무 변제 기 전 제3자 변제 가능성 관련 
qa_95_1hop_156,A,5,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_95_1hop_156,B,3,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_95_1hop_156,C,4,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,0,1,검색:대여금 반환 소송에서 정신적 손해배상 청구 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_279_3hop_1064_rand,A,5,3,3,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_279_3hop_1064_rand,B,4,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_279_3hop_1064_rand,C,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:대기환경보전법 특별대책지역 공장 설치 규제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,A,5,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_102_3hop_175,B,5,1,1,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_102_3hop_175,C,10,1,1,0,0,3,1,0,7,8,8,max_steps,1,0,0,1,검색:허위신고 벌금 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_113_2hop_200,A,3,2,2,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_113_2hop_200,B,4,2,2,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_113_2hop_200,C,3,2,2,0,0,2,2,0,6,8,8,max_steps,1,0,8,1,검색:화물운송사업법 제10조→검색:행정거래기본법 제10조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,A,4,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_141_1hop_258,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_141_1hop_258,C,3,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,0,1,검색:토지 매매 계약 무효 결정 요건→검색:토지 매매 계약 무효 결정 요건 민법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_330_2hop_525,A,2,0,0,0,2,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_330_2hop_525,B,3,3,3,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_330_2hop_525,C,5,3,3,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:주식법 무효 소송 기간→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_124_2hop_480_rand,A,3,2,2,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_124_2hop_480_rand,B,3,0,0,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_124_2hop_480_rand,C,5,2,2,0,0,2,7,0,1,8,8,max_steps,1,0,8,1,"검색:식품위생법 관련 조문→검색:식품위생법 제26조, 제30조 관련 조문→논리검증→검색:식품의약품안전법 제29조, 제41조 관련 조→검색:식품의약품안전법 제29조, 제41조 관련 조→검색:식품의약품안전법 제29조, 제41조→검색:식품의약품안전법 제29조, 제41조→검색:식품의약품안전법 제29조, 제41조"
qa_62_2hop_244_rand,A,5,3,3,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_2hop_244_rand,B,3,3,3,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_62_2hop_244_rand,C,8,4,4,0,0,2,3,0,5,8,8,max_steps,1,0,8,1,검색:공공자산의 관리와 운영에 관한 법률→논리검증→논리검증→논리검증→검색:출자와 관련된 조항→논리검증→검색:지방자치단체 출자 관련 조항→논리검증
qa_633_2hop_954,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_633_2hop_954,B,4,0,0,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_633_2hop_954,C,6,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,0,1,검색:확정판결 이의신청 조건 강제집행 정지 조건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_216_2hop_824_rand,A,3,0,0,0,0,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_216_2hop_824_rand,B,5,2,2,0,0,1,0,0,0,0,1,finish,0,0,1,0,종료
qa_216_2hop_824_rand,C,6,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,8,1,검색:의료기록 보존 기간 및 방법 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,A,6,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_406_2hop_622,B,3,1,1,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_406_2hop_622,C,5,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,8,1,검색:방해제거청구권 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_503_2hop_790,A,6,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_503_2hop_790,B,4,2,2,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
qa_503_2hop_790,C,7,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,8,1,검색:폐기물관리법 제10조 재활용촉진법 제6조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_82_3hop_235_rand2,A,3,1,1,0,2,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_82_3hop_235_rand2,B,6,6,6,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_82_3hop_235_rand2,C,6,3,3,0,0,3,1,0,7,8,8,max_steps,1,0,0,1,검색:한부모가족 지원에 관한 법률 국민주택 우선 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_430_3hop_669,A,5,3,3,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_430_3hop_669,B,2,0,0,0,0,3,0,0,0,0,1,finish,0,0,0,0,종료
qa_430_3hop_669,C,5,2,2,0,0,3,1,0,7,8,8,max_steps,1,0,8,1,검색:보험법 제67조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_2hop_666_rand,A,2,0,0,0,1,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_174_2hop_666_rand,B,3,1,1,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_174_2hop_666_rand,C,3,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,8,1,"검색:농지법 제47조, 제48조→검색:농지법 제28조 토지 이동 관련→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_64_1hop_95,A,3,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_64_1hop_95,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_64_1hop_95,C,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,0,1,검색:민법 제716조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_25_1hop_37,A,4,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_25_1hop_37,B,3,3,3,0,0,2,0,0,0,0,1,finish,0,0,1,0,종료
qa_25_1hop_37,C,1,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,8,1,검색:피의자 신문 조서 증거능력 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_127_3hop_230,A,3,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_127_3hop_230,B,4,3,3,0,0,2,0,0,0,0,1,finish,0,0,0,0,종료
