id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_312_2hop_499,민사,C0,,,,2,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:가정법률보호법 제16조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C1,civil-law-verification,,1234,2,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:검색어: 가사소송법 도박 중독 이혼 청구권 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C2,civil-law-verification,민사,0134,3,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:혼인 중 배우자의 도박 중독이 혼인 계속 불→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_92_1hop_149,형사,C0,,,,8,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:도난죄 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_92_1hop_149,형사,C1,criminal-law-verification,,014,7,0,2,2,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제319조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_92_1hop_149,형사,C2,criminal-law-verification,형사,0134,5,0,2,2,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제328조 제329조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C0,,,,10,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:민사소송법 제276조 전자거래법 제18조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C1,criminal-law-verification,,0134,7,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,검색:형사법 계약서 위조 발급 문서 변조 관련 법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C2,criminal-law-verification,형사,0134,10,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형법 제329조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C0,,,,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:토지공동소유법 제10조 민법 제349조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C1,civil-law-verification,,013,6,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:민법 제378조, 제379조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_401_2hop_619,민사,C2,civil-law-verification,민사,013,8,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:민법 제378조, 제379조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_422_3hop_653,민사,C0,,,,1,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,검색:채무 변제 제3자 변제 기일 이전 가능 여부→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,민사,C1,civil-law-verification,,013,2,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:채권변제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,민사,C2,civil-law-verification,민사,014,11,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:채무 변제 제3자→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C0,,,,9,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:상표법 제86조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C1,criminal-law-verification,,0134,6,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:저작권법 제137조 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C2,criminal-law-verification,형사,01234,5,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:저작권법 개정 내용 검색→검색:상표법 제96조 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_2hop_334,형사,C0,,,,7,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형법 제327조, 제328조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_192_2hop_334,형사,C1,criminal-law-verification,,013,15,0,1,1,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사법 제367조, 제368조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_192_2hop_334,형사,C2,criminal-law-verification,형사,0123,15,1,3,2,1,2,2,0,6,8,8,max_steps,1,0,검색:형사법 제367조→논리검증→검색:형사처벌에 관한 특정 조문→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,형사,C0,,,,3,1,1,0,0,1,1,0,7,8,8,max_steps,1,0,검색:유죄 판결 무효 재심 청구 가능 여부 관련 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,형사,C1,criminal-law-verification,,014,5,4,4,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제429조, 제430조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_24_1hop_35,형사,C2,criminal-law-verification,형사,0134,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:유죄 판결 무효 재심청구권 소멸 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C0,,,,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 계약 건축 금지 조항 무효→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C1,civil-law-verification,,0134,9,0,0,0,0,1,4,0,4,8,8,max_steps,0,0,검색:민법 제71조→논리검증→논리검증→검색:민법 제104조→논리검증→검색:민법 제104조→논리검증→검색:민법 제104조
qa_141_1hop_258,민사,C2,civil-law-verification,민사,0123,5,0,0,0,0,1,1,1,1,3,4,finish,0,0,검색:민법 제71조 제108조 제256조→사실검증→논리검증→종료
qa_102_3hop_175,형사,C0,,,,12,3,3,0,1,3,1,0,7,8,8,max_steps,1,0,검색:법인등기법 허위신고 공정증서→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,형사,C1,criminal-law-verification,,01234,15,0,0,0,0,3,2,0,6,8,8,max_steps,1,0,검색:허위 증서공증 관련 법령 검색→검색:허위 증서공증 관련 형사법 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,형사,C2,criminal-law-verification,형사,013,10,3,5,2,0,3,3,0,5,8,8,max_steps,1,0,검색:형사법 제367조→논리검증→검색:상법 제10조→논리검증→검색:형사처벌 관련 등기 위조 법령→논리검증→논리검증→논리검증
qa_62_1hop_94,민사,C0,,,,6,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:토지등기법 제2조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,민사,C1,civil-law-verification,,014,5,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 등기 효력 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,민사,C2,civil-law-verification,민사,013,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 계약 등기 효력 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,민사,C0,,,,2,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:방해제거청구권 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,민사,C1,civil-law-verification,,123,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:검색어: 민법 제375조 제380조 제381→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,민사,C2,civil-law-verification,민사,1234,0,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:민법 제376조, 제380조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_192_1hop_333,형사,C0,,,,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:공무원의 직무상 컴퓨터 정보 이용 및 관리에→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_1hop_333,형사,C1,criminal-law-verification,,0134,5,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제365조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_1hop_333,형사,C2,criminal-law-verification,형사,01234,2,0,0,0,0,1,3,0,5,8,8,max_steps,1,0,검색:정보통신망 이용촉진 및 정보보호 등에 관한 →검색:정보통신망 이용촉진 및 정보보호 등에 관한 →논리검증→논리검증→논리검증→검색:전자기록 변작 관련 법조문→논리검증→논리검증
qa_25_1hop_37,형사,C0,,,,2,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:피의자 신문 조서 증거능력 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_25_1hop_37,형사,C1,criminal-law-verification,,01234,1,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,"검색:형사소송법 제167조, 제168조→검색:형사소송법 제167조, 제168조, 제338→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_25_1hop_37,형사,C2,criminal-law-verification,형사,013,1,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제167조, 제168조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_64_1hop_95,민사,C0,,,,4,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:형법 제307조 민법 제343조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_64_1hop_95,민사,C1,civil-law-verification,,124,6,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:불법행위 손해배상 민법 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_64_1hop_95,민사,C2,,기타,,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:형사소송법 제218조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_26_1hop_39,형사,C0,,,,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:강제추행죄 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_26_1hop_39,형사,C1,criminal-law-verification,,0134,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,"검색:검색어: 형법 제307조, 형법 제308조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_26_1hop_39,형사,C2,criminal-law-verification,형사,0134,0,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:검색어: 형법 제307조, 형법 제308조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_644_2hop_973,민사,C0,,,,4,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:임대차법 제2조 제3조 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_644_2hop_973,민사,C1,civil-law-verification,,1234,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:민법 제569조, 제570조, 제571조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_644_2hop_973,민사,C2,civil-law-verification,민사,1234,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:민법 제569조, 제570조, 제571조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_441_3hop_696,민사,C0,,,,4,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,검색:유류분 반환청구 소멸시효 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_441_3hop_696,민사,C1,civil-law-verification,,01234,6,4,4,0,0,3,1,0,7,8,8,max_steps,1,0,"논리검증→검색:상속법 제169조, 제170조, 제181조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_441_3hop_696,민사,C2,civil-law-verification,민사,01234,5,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:상속법 제1689조 제1679조 제1688조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_339_2hop_536,형사,C0,,,,0,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:검사의 영장 청구 거부 시 사법경찰관의 추가→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_339_2hop_536,형사,C1,criminal-law-verification,,012,5,3,5,2,0,2,1,1,0,2,3,finish,0,0,"검색:형사소송법 제268조, 제279조→사실검증→종료"
qa_339_2hop_536,형사,C2,criminal-law-verification,형사,0124,4,2,3,1,0,2,1,0,7,8,8,max_steps,1,0,검색:검사의 영장 청구 거부에 대한 항고와 보호처→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_150_1hop_277,형사,C0,,,,4,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:형법 제47조→논리검증→논리검증→검색:형법 제53조→논리검증→논리검증→논리검증→논리검증
qa_150_1hop_277,형사,C1,criminal-law-verification,,012,2,0,0,0,0,1,1,1,0,2,3,finish,0,0,검색:형사법 제64조→사실검증→종료
qa_150_1hop_277,형사,C2,criminal-law-verification,형사,0134,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제64조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_1hop_173,형사,C0,,,,3,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,검색:허위신고죄 관련 법조문→검색:공정증서 부실 기재 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_1hop_173,형사,C1,criminal-law-verification,,01234,6,0,1,1,0,1,1,0,7,8,8,max_steps,1,0,검색:형사소송법 제267조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_1hop_173,형사,C2,criminal-law-verification,형사,0134,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형사소송법 제267조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_3_2hop_6,형사,C0,,,,7,5,5,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제107조, 제168조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_3_2hop_6,형사,C1,criminal-law-verification,,0134,15,5,9,4,1,2,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제207조, 제268조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_3_2hop_6,형사,C2,criminal-law-verification,형사,0134,7,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제207조, 제268조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_332_2hop_531,형사,C0,,,,11,5,5,0,1,2,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제268조, 제270조, 형법 제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_332_2hop_531,형사,C1,criminal-law-verification,,01234,20,8,10,2,0,2,1,0,7,8,8,max_steps,1,0,검색:형사소송법 제267조 제268조 제269조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_332_2hop_531,형사,C2,criminal-law-verification,형사,01234,14,6,6,0,1,2,2,0,6,8,8,max_steps,1,0,검색:형사소송법 제267조 제268조 제269조→검색:형사소송법 제246조 제267조 제268조 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_202_2hop_350,형사,C0,,,,5,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형법 과실치상죄 방화죄→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_202_2hop_350,형사,C1,criminal-law-verification,,01234,6,0,4,4,0,2,3,0,5,8,8,max_steps,1,0,검색:형법 제306조→논리검증→검색:형법 제306조→논리검증→검색:형법 제245조→논리검증→논리검증→논리검증
qa_202_2hop_350,형사,C2,criminal-law-verification,형사,0134,5,0,5,5,0,2,1,0,7,8,8,max_steps,1,0,"검색:형법 제335조, 제337조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_122_2hop_219,형사,C0,,,,5,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,검색:공문서 위조 및 행사 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_122_2hop_219,형사,C1,criminal-law-verification,,01234,8,0,2,2,0,2,3,0,5,8,8,max_steps,1,0,"검색:형법 제279조, 형법 제280조→논리검증→논리검증→논리검증→검색:형법 제279조, 형법 제280조→논리검증→검색:형법 제279조, 형법 제280조→논리검증"
qa_122_2hop_219,형사,C2,criminal-law-verification,형사,0123,8,0,0,0,2,2,1,1,1,3,4,finish,0,0,검색:공문서 위조 및 행사 관련 법조문→사실검증→논리검증→종료
qa_104_1hop_180,형사,C0,,,,6,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:문서파괴죄 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_104_1hop_180,형사,C1,criminal-law-verification,,0134,4,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제336조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_104_1hop_180,형사,C2,criminal-law-verification,형사,013,5,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제329조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_104_3hop_182,형사,C0,,,,10,5,5,0,0,3,2,0,6,8,8,max_steps,1,0,"검색:형사소송법 제207조, 제208조, 제209→검색:형사소송법 제208조, 제209조, 제210→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_104_3hop_182,형사,C1,criminal-law-verification,,013,8,3,3,0,1,3,1,0,7,8,8,max_steps,1,0,"검색:검색어: 형사소송법 제268조, 제279조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_104_3hop_182,형사,C2,criminal-law-verification,형사,0134,4,4,4,0,0,3,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제268조, 제279조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_41_3hop_66,형사,C0,,,,0,0,0,0,0,3,3,0,5,8,8,max_steps,1,0,"검색:형사소송법 제108조, 제110조, 제117→검색:형사소송법 제108조, 제110조, 제117→논리검증→검색:刑事诉讼法 第246条, 第247条, 第118→논리검증→논리검증→논리검증→논리검증"
qa_41_3hop_66,형사,C1,criminal-law-verification,,01234,17,7,7,0,0,3,2,1,5,8,8,max_steps,1,0,검색:형사소송법→검색:형사소송법 제107조→논리검증→논리검증→논리검증→논리검증→논리검증→사실검증
qa_41_3hop_66,형사,C2,criminal-law-verification,형사,0134,12,4,4,0,0,3,1,0,7,8,8,max_steps,1,0,"검색:검색어: 형사소송법 제107조, 제108조,→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_1_1hop_2,형사,C0,,,,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:갑 살인 사건 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_1_1hop_2,형사,C1,criminal-law-verification,,012,4,0,0,0,1,1,1,1,0,2,3,finish,0,0,검색:형사법 제241조→사실검증→종료
qa_1_1hop_2,형사,C2,criminal-law-verification,형사,0134,6,0,1,1,1,1,1,0,7,8,8,max_steps,1,0,검색:형사법 제241조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_421_2hop_650,형사,C0,,,,2,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,검색:상고이유서 제출 기한 연장 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_421_2hop_650,형사,C1,criminal-law-verification,,014,2,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,검색:상고기한 연장 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_421_2hop_650,형사,C2,criminal-law-verification,형사,0134,6,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:상고이유서 제출 기한 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_366_3hop_580,형사,C0,,,,3,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:정보통신망 이용촉진 및 정보보호 등에 관한 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_366_3hop_580,형사,C1,criminal-law-verification,,013,8,1,2,1,1,2,1,0,7,8,8,max_steps,1,0,"검색:형법 제365조, 제348조, 제287조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_366_3hop_580,형사,C2,criminal-law-verification,형사,013,10,0,3,3,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_233_2hop_388,민사,C0,,,,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:대리권, 민법 108조, 민법 109조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_233_2hop_388,민사,C1,civil-law-verification,,013,2,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:민법 제716조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_233_2hop_388,민사,C2,,기타,,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:대리권, 민법 제108조, 민법 제109조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_125_2hop_226,형사,C0,,,,2,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형사소송법 항소 기간 토요일→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_125_2hop_226,형사,C1,criminal-law-verification,,013,3,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형사소송법 제389조 제390조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_125_2hop_226,형사,C2,criminal-law-verification,형사,0134,3,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제389조, 제390조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_33_3hop_52,형사,C0,,,,11,7,7,0,0,3,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제156조, 제287조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_33_3hop_52,형사,C1,criminal-law-verification,,013,6,3,3,0,1,3,1,0,7,8,8,max_steps,1,0,검색:형사소송법 제268조 제270조 제292조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_33_3hop_52,형사,C2,criminal-law-verification,형사,013,5,2,2,0,1,3,1,0,7,8,8,max_steps,1,0,"검색:형사소송법 제268조, 제270조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_17_2hop_25,민사,C0,,,,6,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:민법 제479조, 제480조, 제481조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_17_2hop_25,민사,C1,civil-law-verification,,013,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:민법 제323조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_17_2hop_25,민사,C2,civil-law-verification,민사,0134,4,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:민법 계약 해제 조항→논리검증→검색:약관의 규제에 관한 법률 제9조→논리검증→논리검증→논리검증→논리검증→논리검증
qa_48_1hop_73,형사,C0,,,,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제327조 민법 제343조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_48_1hop_73,형사,C1,criminal-law-verification,,0134,5,0,2,2,0,1,1,0,7,8,8,max_steps,1,0,"검색:형법 제329조, 형법 제287조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_48_1hop_73,형사,C2,,기타,,6,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:법령명 제657조, 법령명 제659조, 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_2_1hop_4,형사,C0,,,,6,2,2,0,0,1,1,0,7,8,8,max_steps,1,0,검색:사생활침해죄 증거의 유효성 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_2_1hop_4,형사,C1,criminal-law-verification,,04,6,1,1,0,0,1,0,0,8,8,8,max_steps,1,0,논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_2_1hop_4,형사,C2,criminal-law-verification,형사,014,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:사생활침해 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
