id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_257_2hop_983_rand,기타,C0,,,,2,1,1,0,0,1,1,0,7,8,8,max_steps,1,0,검색:전자거래법 제16조의2→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_257_2hop_983_rand,기타,C1,,,,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:전자거래 기본법 제16조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_257_2hop_983_rand,기타,C2,civil-law-verification,민사,0123,2,1,1,0,1,1,3,0,5,8,8,max_steps,1,0,"검색:세무법 조문 검색→검색:세무법 제168조, 제169조, 제170조→검색:매입자발행계산서 발급 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_163_2hop_630_rand,기타,C0,,,,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:현금영수증 발급 거부 포상금 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_163_2hop_630_rand,기타,C1,,,,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:현금영수증 발급 거부 포상금 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_163_2hop_630_rand,기타,C2,,기타,,2,1,1,0,1,1,1,1,3,5,6,finish,1,0,검색:현금영수증 발급 거부 포상금 「소득세법」 「→논리검증→논리검증→논리검증→사실검증→종료
qa_140_3hop_540_rand,기타,C0,,,,4,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:법무사법 제10조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_140_3hop_540_rand,기타,C1,,,,12,0,0,0,0,3,2,0,6,8,8,max_steps,1,0,"검색:법무사법 제10조, 제11조, 제6조→검색:법무사법 제27조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_140_3hop_540_rand,기타,C2,,기타,,8,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,"검색:법무사법 제10조, 제11조, 제6조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_139_1hop_254,기타,C0,,,,0,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형사服役期间选举权→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_139_1hop_254,기타,C1,,,,0,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:검색어: 「選舉法」第76条 服刑期间 选举权 →논리검증→검색:검색어: 「刑事訴訟法」第108条 服刑期间 选→논리검증→논리검증→논리검증→논리검증→논리검증
qa_139_1hop_254,기타,C2,,기타,,0,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:「選舉法」「刑事訴訟法」→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_352_3hop_554,기타,C0,,,,8,3,3,0,0,3,1,0,7,8,8,max_steps,1,0,검색:도박방지법 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_352_3hop_554,기타,C1,,,,5,2,2,0,0,3,1,0,7,8,8,max_steps,1,0,검색:도박방지 및 치료에 관한 법률→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_352_3hop_554,기타,C2,criminal-law-verification,형사,01234,8,0,1,1,1,3,2,1,1,4,5,finish,0,0,"검색:도박 관련 법령명 제307조, 제308조→검색:도박 관련 법령명 제307조, 제308조, →사실검증→논리검증→종료"
qa_61_1hop_93,기타,C0,,,,4,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,검색:헌법재판소법 제16조→검색:헌법재판소법 제16조 임시 소장 임명 절차→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_61_1hop_93,기타,C1,,,,2,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:헌법재판소법 제16조→논리검증→검색:헌법재판소법 제16조 임시 소장 선출 절차→논리검증→논리검증→논리검증→논리검증→논리검증
qa_61_1hop_93,기타,C2,,기타,,3,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:헌법재판소법 제16조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_99_2hop_168,기타,C0,,,,5,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,검색:부당해고 관련 법령 명세→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_99_2hop_168,기타,C1,,,,4,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,검색:부당해고 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_99_2hop_168,기타,C2,,기타,,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:부당해고 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_171_2hop_658_rand,기타,C0,,,,2,1,1,0,0,1,4,0,4,8,8,max_steps,0,0,검색:대기환경质量管理法 第16条→검색:대기환경보전법 제16조 시행령 제10조→논리검증→검색:대기환경보전법 시행령 제61조 1항→논리검증→논리검증→검색:대기환경보전법 시행령 제61조 1항具体内容→논리검증
qa_171_2hop_658_rand,기타,C1,,,,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:대기환경质量管理法 第16条→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_171_2hop_658_rand,기타,C2,,기타,,2,0,0,0,0,1,3,2,0,5,6,finish,1,0,"사실검증→사실검증→검색:대기환경质量管理法 第16条, 大气环境质量管理→검색:대기환경质量管理法 第16条, 大气环境质量管理→검색:대기환경质量管理法 第16条, 大气环境质量管理→종료"
qa_324_2hop_515,기타,C0,,,,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:민사소송법 제267조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_324_2hop_515,기타,C1,,,,6,0,0,0,0,2,7,0,1,8,8,max_steps,1,0,검색:민사소송법 제267조→논리검증→검색:민사소송법 제267조→검색:민사소송법 제267조→검색:민사소송법 제267조→검색:민사소송법 제267조→검색:민사소송법 제267조→검색:민사소송법 제267조
qa_324_2hop_515,기타,C2,civil-law-verification,민사,0134,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:공동피고 또는 공동청구인으로 참여 관련 법조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_59_2hop_232_rand,기타,C0,,,,5,1,1,0,0,2,3,0,5,8,8,max_steps,1,0,"검색:공직선거법 조문 검색→검색:공직선거법 제76조, 제77조 검색→논리검증→검색:공직선거법 방송 연설 제한 조문 검색→논리검증→논리검증→논리검증→논리검증"
qa_59_2hop_232_rand,기타,C1,,,,4,0,0,0,0,2,4,0,4,8,8,max_steps,0,0,"검색:공직선거법 조문 검색→검색:공직선거법 제76조, 제80조→논리검증→검색:공직선거법 방송 연설 신문 광고 횟수 제한→논리검증→검색:공직선거법 신문 광고 횟수 제한→논리검증→논리검증"
qa_59_2hop_232_rand,기타,C2,,기타,,6,4,4,0,0,2,2,0,6,8,8,max_steps,1,0,"검색:공직선거법 조문 검색→논리검증→논리검증→검색:공직선거법 제76조 1항, 2항→논리검증→논리검증→논리검증→논리검증"
qa_95_1hop_156,기타,C0,,,,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:대여금 반환 소송에서 정신적 손해배상 청구 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_95_1hop_156,기타,C1,,,,5,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:민사소송법 제268조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_95_1hop_156,기타,C2,civil-law-verification,민사,013,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:민사소송법 제267조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_215_2hop_820_rand,기타,C0,,,,4,0,0,0,0,2,3,0,5,8,8,max_steps,1,0,"검색:대통领选法 第68条, 第70条, 第129条,→검색:대통령 선거법 제68조, 제70조, 국회 및→검색:대통령 선거법 제68조, 제70조, 국회 및→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_215_2hop_820_rand,기타,C1,,,,2,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:대통领选法 候选人登记 基金数额 国会法 候选人→검색:대통領选法 候选人登记日期 国会法 候选人登记日→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_215_2hop_820_rand,기타,C2,,기타,,6,5,5,0,0,2,7,0,1,8,8,max_steps,1,0,검색:대통령선거법 国会與國會議員에 관한 법률→검색:대통령선거법 제68조 제69조 국회의원선거법→논리검증→검색:대통령선거법 전체 조문 국회의원선거법 전체 →검색:대통령선거법 전체 조문 국회의원선거법 전체 →검색:대통령선거법 전체 조문 국회의원선거법 전체 →검색:대통령선거법 전체 조문 국회의원선거법 전체 →검색:대통령선거법 전체 조문 국회의원선거법 전체 
qa_260_2hop_995_rand,기타,C0,,,,4,0,0,0,0,1,3,0,5,8,8,max_steps,1,0,"검색:해양수산부령 제10조, 제11조 및 해상운송→논리검증→검색:선원법 제10조, 제11조 및 관련 해양수산→논리검증→논리검증→논리검증→검색:선원법 제10조, 제11조 및 관련 절차 조→논리검증"
qa_260_2hop_995_rand,기타,C1,,,,2,2,2,0,0,1,3,0,5,8,8,max_steps,1,0,"검색:해양수산부령 제10조, 해상운송법 제46조→논리검증→검색:해상운송법 제47조→논리검증→검색:해상운송법 제47조 제46조→논리검증→논리검증→논리검증"
qa_260_2hop_995_rand,기타,C2,,기타,,3,0,0,0,0,1,3,0,5,8,8,max_steps,0,0,검색:해양수산부령 제10조→논리검증→검색:해양수산부령 제10조 징계 절차→논리검증→논리검증→검색:선원법 제77조→논리검증→논리검증
qa_624_2hop_943,기타,C0,,,,2,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:보건복지부 사회복지사업비 지원 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_624_2hop_943,기타,C1,,,,3,1,1,0,0,2,4,0,4,8,8,max_steps,0,0,검색:보건복지부 관련 법령 검색→논리검증→검색:보건복지부 비용 지원 관련 법령 검색→논리검증→논리검증→검색:보건복지부 장관 비용 지원 관련 법령 검색→논리검증→검색:보건복지부 장관 사회복지사업 비용 지원 관련
qa_624_2hop_943,기타,C2,,기타,,7,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,검색:지방자치법 제107조 사회복지공동모금회법 제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_119_2hop_464_rand,기타,C0,,,,6,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:토지등기법 제10조, 하천법 제2조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_119_2hop_464_rand,기타,C1,,,,8,3,3,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:토지등기법 제10조, 토지평가법 제6조, 하→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_119_2hop_464_rand,기타,C2,civil-law-verification,민사,013,21,0,0,0,0,2,5,0,3,8,8,max_steps,0,0,검색:토지이용촉진 및 보호법 검색→논리검증→검색:하천법 검색→검색:하천구역 토지 특별 규정 검색→논리검증→검색:토지의 가치 평가 관련 법률 조항 검색→논리검증→검색:하천구역 토지 매수대상토지 판정 조항 검색
qa_330_2hop_525,기타,C0,,,,2,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,"검색:주식법 제107조, 제108조, 제109조,→논리검증→검색:주식법 제107조, 제108조, 상법 제32→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_330_2hop_525,기타,C1,,,,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:주식법 관련 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_330_2hop_525,기타,C2,civil-law-verification,민사,01234,5,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,"검색:주식법 검색→검색:주식법 제147조, 제148조 관련 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_279_3hop_1064_rand,기타,C0,,,,9,1,1,0,0,2,2,1,1,4,5,finish,0,0,검색:대기환경质量管理法 大气污染防治法 特定大气有害→검색:대기환경보전법 제10조 대기환경보전법 제2조→논리검증→사실검증→종료
qa_279_3hop_1064_rand,기타,C1,,,,10,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:대기환경보전법 특별대책지역 공장 설치 규제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_279_3hop_1064_rand,기타,C2,,기타,,11,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:대기환경보전법 특별대책지역 특정대기유해물질 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_113_2hop_200,기타,C0,,,,4,2,2,0,0,2,2,0,6,8,8,max_steps,1,0,"검색:화물운송사업법 제10조, 국고보조금 관리 및→논리검증→논리검증→논리검증→논리검증→검색:화물운송사업법 제10조, 국고보조금 관리 및→논리검증→논리검증"
qa_113_2hop_200,기타,C1,,,,11,6,6,0,0,2,5,0,3,8,8,max_steps,0,0,검색:화물운송사업법 제10조→검색:국고보조금 관리 및 지원에 관한 법률 제6조→논리검증→검색:화물운송사업법 제10조 변경 절차→논리검증→검색:화물운송사업법 제11조 변경 절차→논리검증→검색:화물운송사업법 제10조 변경 절차 관련 조문
qa_113_2hop_200,기타,C2,,기타,,7,3,3,0,0,2,3,0,5,8,8,max_steps,1,0,검색:화물운송사업법 제10조→논리검증→검색:화물운송사업법 시행령 제10조→논리검증→검색:화물운송사업법 시행령 제10조→논리검증→논리검증→논리검증
qa_216_2hop_824_rand,기타,C0,,,,2,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,검색:의료기록 보존 기간 및 방법 관련 법령 검색→논리검증→검색:의료기록 보존 방법 및 마이크로필름 보존 관→논리검증→논리검증→논리검증→논리검증→논리검증
qa_216_2hop_824_rand,기타,C1,,,,8,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:의료기록 보존 기간 및 방법 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_216_2hop_824_rand,기타,C2,civil-law-verification,민사,0134,2,0,0,0,0,1,1,1,1,3,4,finish,0,0,검색:의료법 조문 검색→논리검증→사실검증→종료
qa_124_2hop_480_rand,기타,C0,,,,0,0,0,0,0,2,2,2,4,8,8,max_steps,0,0,검색:식품위생법 조문 검색→논리검증→논리검증→검색:식품의약품안전법 조문 검색→사실검증→논리검증→논리검증→사실검증
qa_124_2hop_480_rand,기타,C1,,,,2,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:식품위생법 조문 검색→검색:식품의약품안전처법 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_124_2hop_480_rand,기타,C2,,기타,,2,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:식품위생법 조문 검색→검색:식품의약품안전처법 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_503_2hop_790,기타,C0,,,,4,1,1,0,1,2,1,0,7,8,8,max_steps,1,0,검색:폐기물관리법 제10조 재활용촉진법 제6조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_503_2hop_790,기타,C1,,,,5,1,1,0,1,2,3,0,5,8,8,max_steps,0,0,검색:폐기물관리법 제10조 재활용촉진법 제6조→논리검증→논리검증→검색:폐기물관리법 시행규칙 제10조 환경부령→논리검증→검색:폐기물관리법 환경부령 세부분류 기준→논리검증→논리검증
qa_503_2hop_790,기타,C2,,기타,,6,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:폐기물관리법 재활용촉진법 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_633_2hop_954,기타,C0,,,,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:확정판결 이의신청 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_633_2hop_954,기타,C1,,,,9,4,4,0,0,2,1,0,7,8,8,max_steps,1,0,검색:확정판결 이의신청 조건 강제집행 정지 조건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_633_2hop_954,기타,C2,civil-law-verification,민사,0123,6,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:민사집행법 제69조→검색:민사집행법 제69조 새로운 증거→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_2hop_244_rand,기타,C0,,,,8,4,4,0,1,2,1,0,7,8,8,max_steps,1,0,검색:지방자치단체의 장 출자 및 사권 설정 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_2hop_244_rand,기타,C1,,,,6,1,1,0,0,2,2,0,6,8,8,max_steps,1,0,검색:공공자산의 관리와 운영에 관한 법률→논리검증→검색:공유재산 및 물품 관리법 제10조→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_2hop_244_rand,기타,C2,,기타,,9,3,3,0,0,2,1,0,7,8,8,max_steps,1,0,검색:공공자산의 관리와 운영에 관한 법률→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_2hop_666_rand,기타,C0,,,,5,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,검색:농어촌정비법 관련 조문→논리검증→검색:농어촌정비법 토지 이동 신고 조문→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_2hop_666_rand,기타,C1,,,,5,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:농어촌정비법 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_2hop_666_rand,기타,C2,,기타,,10,2,4,2,1,2,2,0,6,8,8,max_steps,1,0,검색:농어촌정비법 관련 조문→검색:농어촌정비사업 토지 지정 해제 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_82_3hop_235_rand2,기타,C0,,,,6,6,6,0,0,3,6,0,2,8,8,max_steps,1,0,"검색:한부모가족 지원에 관한 법률 제10조, 국민→논리검증→검색:국민주택법 제17조→검색:국민주택법 제17조→검색:국민주택법 제17조→검색:국민주택법 제17조→검색:국민주택법 제17조→논리검증"
qa_82_3hop_235_rand2,기타,C1,,,,10,10,10,0,0,3,4,0,4,8,8,max_steps,0,0,검색:한부모가족 지원에 관한 법률 제10조 국민주→논리검증→검색:국민주택공사법 제17조 공공시설 이용 및 관→논리검증→검색:국민주택공사법 제17조 공공시설 이용 및 관→논리검증→검색:한부모가족 지원에 관한 법률 제17조 구체적→논리검증
qa_82_3hop_235_rand2,기타,C2,,기타,,11,10,10,0,0,3,2,0,6,8,8,max_steps,1,0,검색:한부모가족 지원에 관한 법률 제10조 국민주→논리검증→검색:국민주택공사법 제17조 한부모가족 지원에 관→논리검증→논리검증→논리검증→논리검증→논리검증
qa_430_3hop_669,기타,C0,,,,3,0,0,0,0,3,3,0,5,8,8,max_steps,1,0,검색:보험법 제67조→논리검증→논리검증→논리검증→검색:보험법 제67조→검색:보험약관 관련 조문→논리검증→논리검증
qa_430_3hop_669,기타,C1,,,,3,0,0,0,0,3,2,0,6,8,8,max_steps,1,0,검색:보험법 제122조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→검색:보험사 직접 피해자 청구권 관련 법조문
qa_430_3hop_669,기타,C2,,기타,,3,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:보험법 제67조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_127_3hop_230,기타,C0,,,,5,2,2,0,1,2,1,0,7,8,8,max_steps,1,0,검색:학교법인 기본재산 매각 절차 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_127_3hop_230,기타,C1,,,,4,2,2,0,0,2,4,0,4,8,8,max_steps,1,0,"검색:학교법인법 조문 검색→검색:학교법인법 제16조, 제17조, 제20조, →논리검증→논리검증→논리검증→검색:학교법인법 제16조, 제17조, 제20조, →논리검증→검색:학교법인법 제16조, 제17조, 제20조, "
qa_127_3hop_230,기타,C2,,기타,,6,0,0,0,2,2,3,0,5,8,8,max_steps,1,0,검색:학교법인법 관련 조문→검색:학교법인 기본재산 처분 관련 법령→논리검증→논리검증→논리검증→논리검증→검색:사립학교법 이사장 의결 참여 제한 관련 조문→논리검증
qa_99_1hop_167,기타,C0,,,,4,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:LABOR STANDARD ACT 제37조→검색:LABOR DISPUTE ADJUSTMENT→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_99_1hop_167,기타,C1,,,,9,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:LABOR STANDARD ACT 부당해고 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_99_1hop_167,기타,C2,civil-law-verification,민사,0134,10,3,3,0,0,1,1,0,7,8,8,max_steps,1,0,검색:근로자파업 및 노동쟁의조정법 제26조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_145_1hop_267,기타,C0,,,,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:상시감사의사결정제도에 관한 법률 및 시행령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_145_1hop_267,기타,C1,,,,3,2,2,0,0,1,1,0,7,8,8,max_steps,1,0,검색:상시감사의사결정제도에 관한 법률 제10조 주→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_145_1hop_267,기타,C2,civil-law-verification,민사,013,4,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:상법 제769조, 제770조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
