id,arm,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,answer_miss,gate_unmet,seq
qa_174_1hop_312,C,4,1,1,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_94_1hop_155,A,2,0,0,0,1,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_94_1hop_155,B,5,0,1,1,1,1,1,0,0,1,2,finish,0,0,0,0,검색:공공장소 음란행위 관련 형법 및 경범죄처벌법→종료
qa_94_1hop_155,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_163_2hop_630_rand,A,1,1,1,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_163_2hop_630_rand,B,2,2,2,0,0,1,1,0,1,2,3,finish,0,0,0,0,검색:소득세법 제81조의2 관련 세부 지침 및 판→논리검증→종료
qa_163_2hop_630_rand,C,2,0,0,0,0,1,2,2,0,4,5,finish,0,0,0,0,사실검증→검색:국세기본법 시행령 현금영수증 발급 거부 포상→사실검증→검색:소득세법 제84조의2 제3호 및 제4호 관련→종료
qa_61_1hop_93,A,3,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_61_1hop_93,B,1,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:헌법재판소 내부 규정 및 운영 지침→종료
qa_61_1hop_93,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_352_3hop_554,A,2,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_352_3hop_554,B,5,1,1,0,1,3,1,0,0,1,2,finish,0,0,0,0,검색:체육진흥법 관련 세부 조항 및 도박행위 규제→종료
qa_352_3hop_554,C,2,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_86_3hop_140,A,3,2,2,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_86_3hop_140,B,1,0,0,0,1,3,0,1,1,2,3,finish,0,0,0,0,사실검증→논리검증→종료
qa_86_3hop_140,C,1,1,1,0,0,3,0,1,1,2,3,finish,0,0,0,0,사실검증→논리검증→종료
qa_140_1hop_257,A,4,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_140_1hop_257,B,3,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:위임 종료 후 긴급 조치 관련 민법 조항 및→종료
qa_140_1hop_257,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_324_2hop_515,A,4,0,0,0,1,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_324_2hop_515,B,7,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:민사소송법 병합 청구 관련 조문 추가 검색→종료
qa_324_2hop_515,C,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_99_2hop_168,A,6,1,1,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_99_2hop_168,B,2,1,1,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:부당해고 관련 판례 및 구제 사례→종료
qa_99_2hop_168,C,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_401_2hop_619,A,2,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_401_2hop_619,B,5,1,1,0,1,2,1,0,1,2,3,finish,0,0,0,0,검색:공동소유 토지 매각 및 지분 양도 관련 민법→논리검증→종료
qa_401_2hop_619,C,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_119_2hop_464_rand,A,7,0,0,0,2,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_119_2hop_464_rand,B,4,1,1,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:하천법 제12조, 토지보상법 관련 조항, 토→종료"
qa_119_2hop_464_rand,C,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_624_2hop_943,A,3,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_624_2hop_943,B,3,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:지방자치법, 사회보건조례, 사회복지기금법, →종료"
qa_624_2hop_943,C,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_260_2hop_995_rand,A,5,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_260_2hop_995_rand,B,8,0,1,1,0,1,1,0,0,1,2,finish,0,0,0,0,검색:선원법 관련 세부 조항 및 판례 검색→종료
qa_260_2hop_995_rand,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_488_2hop_766,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_488_2hop_766,B,6,0,0,0,0,2,1,0,1,2,3,finish,0,0,0,0,"검색:저작권법 개정 전후의 구체적 조항 비교, 상→논리검증→종료"
qa_488_2hop_766,C,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_171_2hop_658_rand,A,2,1,1,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_171_2hop_658_rand,B,3,1,1,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:「대기환경보전법」 및 관련 지자체 지침→종료
qa_171_2hop_658_rand,C,3,1,1,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_59_2hop_232_rand,A,5,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_59_2hop_232_rand,B,1,0,0,0,0,2,1,1,0,2,3,finish,0,0,0,0,검색:공직선거법 관련 세부 가이드라인 및 지침→사실검증→종료
qa_59_2hop_232_rand,C,6,2,3,1,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_215_2hop_820_rand,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_215_2hop_820_rand,B,2,2,2,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:선거법 관련 최신 개정안 및 세부 조항 확인→종료
qa_215_2hop_820_rand,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_102_3hop_175,A,4,0,0,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_102_3hop_175,B,4,0,0,0,0,3,1,0,0,1,2,finish,0,0,0,0,검색:공문서 위조 및 허위 진술 관련 최신 판례 →종료
qa_102_3hop_175,C,6,0,2,2,1,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_279_3hop_1064_rand,A,7,1,1,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_279_3hop_1064_rand,B,7,1,1,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:대기환경보전법 특별대책지역 공장 설립 관련 →종료
qa_279_3hop_1064_rand,C,4,0,0,0,0,2,0,1,1,2,3,finish,0,0,0,0,사실검증→논리검증→종료
qa_24_1hop_35,A,3,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_24_1hop_35,B,1,1,1,0,0,1,1,0,1,2,3,finish,0,0,0,0,검색:저작권 재심 청구 관련 판례 및 사례→논리검증→종료
qa_24_1hop_35,C,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_422_3hop_653,A,3,0,0,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_422_3hop_653,B,3,0,0,0,2,3,1,0,0,1,2,finish,0,0,0,0,"검색:변제기 이전 변제, 제3자 변제 위임, 민법→종료"
qa_422_3hop_653,C,3,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_62_1hop_94,A,4,0,1,1,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_1hop_94,B,3,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:부동산 매매 등기 절차 관련 조문 및 판례→종료
qa_62_1hop_94,C,3,0,2,2,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_95_1hop_156,A,2,0,1,1,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_95_1hop_156,B,3,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:민사소송법 관련 추가 조문 확보: 제227조→종료
qa_95_1hop_156,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_113_2hop_200,A,5,5,5,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_113_2hop_200,B,5,5,5,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:화물자동차운송사업법 제16조, 지방자치법 제→종료"
qa_113_2hop_200,C,0,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_141_1hop_258,A,3,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_141_1hop_258,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:토지 매매 계약 일부 무효 조항과 전체 계약→종료
qa_141_1hop_258,C,5,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_330_2hop_525,A,2,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_330_2hop_525,B,10,0,0,0,0,2,1,0,1,2,3,finish,0,0,0,0,"검색:상법 제350조, 상법 제430조 관련 최신→논리검증→종료"
qa_330_2hop_525,C,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_124_2hop_480_rand,A,2,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_124_2hop_480_rand,B,3,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:식품위생법 제17조 생산실적 보고, 식품위생→종료"
qa_124_2hop_480_rand,C,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_216_2hop_824_rand,A,2,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_216_2hop_824_rand,B,3,0,1,1,1,1,1,0,0,1,2,finish,0,0,0,0,검색:의료법 제23조 진료기록 보존 기간 및 방법→종료
qa_216_2hop_824_rand,C,2,0,1,1,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_174_2hop_666_rand,A,5,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_174_2hop_666_rand,B,5,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:농어촌정비법 관련 토지 이동 신고 절차 및 →종료
qa_174_2hop_666_rand,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_633_2hop_954,A,6,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_633_2hop_954,B,7,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:재심 청구 절차, 민사집행법 강제집행 정지 →종료"
qa_633_2hop_954,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_406_2hop_622,A,5,0,2,2,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_406_2hop_622,B,4,0,2,2,0,2,1,0,1,2,3,finish,0,0,0,0,검색:민법 제235조~제239조 관련 판례 및 해→논리검증→종료
qa_406_2hop_622,C,7,0,1,1,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_62_2hop_244_rand,A,3,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_2hop_244_rand,B,2,2,2,0,0,2,1,0,1,2,3,finish,0,0,0,0,"검색:지방자치단체의 재산 관리, 출자 규정, 공무→논리검증→종료"
qa_62_2hop_244_rand,C,3,3,3,0,0,2,1,1,0,2,3,finish,0,0,0,0,"검색:지방자치단체 자산 관리 및 출자 관련 조례,→사실검증→종료"
qa_503_2hop_790,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_503_2hop_790,B,2,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:「폐기물관리법」 시행령 세부 조항 및 지방자→종료
qa_503_2hop_790,C,7,0,0,0,0,2,1,1,0,2,3,finish,0,0,0,0,"사실검증→검색:폐기물관리법 시행령 세부 분류 기준, 지방자→종료"
qa_82_3hop_235_rand2,A,6,0,0,0,2,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_82_3hop_235_rand2,B,2,1,1,0,0,3,1,0,0,1,2,finish,0,0,0,0,검색:공공시설 내 매점 운영 관련 한부모가족 지원→종료
qa_82_3hop_235_rand2,C,2,1,1,0,0,3,1,1,0,2,3,finish,0,0,0,0,검색:국민주택 특별법 세부 지침→사실검증→종료
qa_64_1hop_95,A,3,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_64_1hop_95,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,"검색:민법 제750조, 제752조 관련 판례 및 →종료"
qa_64_1hop_95,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_127_3hop_230,A,2,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_127_3hop_230,B,6,4,4,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:학교법인법 시행령 제10조, 학교법인법 제2→종료"
qa_127_3hop_230,C,4,0,0,0,1,2,1,1,0,2,3,finish,0,0,0,0,"사실검증→검색:학교법인 재산처분, 이사회 심의, 관할청 허→종료"
qa_99_1hop_167,A,2,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_99_1hop_167,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:부당해고 구제 절차 및 관련 조문 상세 내용→종료
qa_99_1hop_167,C,5,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_430_3hop_669,A,5,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_430_3hop_669,B,4,0,0,0,1,3,1,0,0,1,2,finish,0,0,0,0,검색:보험대위권 관련 판례 및 사례 검색: 보험업→종료
qa_430_3hop_669,C,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_145_1hop_267,A,4,0,0,0,1,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_145_1hop_267,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:주식 양도 및 이사회 승인 관련 상법 조문 →종료
qa_145_1hop_267,C,4,0,0,0,0,1,0,1,1,2,3,finish,0,0,0,0,사실검증→논리검증→종료
qa_25_1hop_37,A,1,0,0,0,1,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_25_1hop_37,B,6,0,0,0,0,2,1,0,1,2,3,finish,0,0,0,0,"검색:형사소송법 제244조, 제245조, 제313→논리검증→종료"
qa_25_1hop_37,C,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_115_2hop_204,A,3,0,0,0,1,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_115_2hop_204,B,2,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:폐기물관리법 시행령 및 관련 환경부 고시→종료
qa_115_2hop_204,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_332_2hop_531,A,4,3,3,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_332_2hop_531,B,2,1,1,0,1,2,1,0,1,2,3,finish,0,0,0,0,"검색:형법 제37조, 형법 제38조, 형사소송법 →논리검증→종료"
qa_332_2hop_531,C,3,1,1,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_129_2hop_497_rand,A,2,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_129_2hop_497_rand,B,3,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:새마을금고법 제27조 세부 지침  신용협동조→종료
qa_129_2hop_497_rand,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_522_2hop_806,A,3,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_522_2hop_806,B,5,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:행정처분 효력기간 관련 판례 및 행정절차법 →종료
qa_522_2hop_806,C,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_644_2hop_973,A,3,0,0,0,2,2,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_644_2hop_973,B,4,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:임대차 계약 성립 요건 및 임대인 의무 관련→종료
qa_644_2hop_973,C,8,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
