id,arm,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,answer_miss,gate_unmet,seq
qa_476_2hop_749,B,7,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:형법 제335조, 형법 제13조 공동정범 관→종료"
qa_476_2hop_749,C,6,0,1,1,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_92_1hop_149,A,8,0,1,1,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_92_1hop_149,B,6,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:야간 주거침입죄 관련 판례 및 최신 법률 해→종료
qa_92_1hop_149,C,4,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_49_2hop_192_rand,A,3,1,1,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_49_2hop_192_rand,B,1,1,1,0,0,2,1,0,1,2,3,finish,0,0,0,0,"검색:도로법 시행령, 국토교통부 고시 및 지침 관→논리검증→종료"
qa_49_2hop_192_rand,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_139_1hop_254,A,3,2,2,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_139_1hop_254,B,3,1,1,0,0,1,1,0,1,2,3,finish,0,0,0,0,검색:선거권 제한 관련 형법 및 공직선거법 세부 →논리검증→종료
qa_139_1hop_254,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_94_1hop_155,A,2,0,0,0,1,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_94_1hop_155,B,4,0,2,2,1,1,1,0,0,1,2,finish,0,0,0,0,검색:공공장소 음란행위 형법 경범죄처벌법 관련 조→종료
qa_94_1hop_155,C,6,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_61_1hop_93,A,2,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_61_1hop_93,B,4,1,1,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:헌법재판소 정관 및 관련 조직 운영 규정→종료
qa_61_1hop_93,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_163_2hop_630_rand,A,1,1,1,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_163_2hop_630_rand,B,3,2,2,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:소득세법 제87조의2 관련 세부 지침 및 판→종료
qa_163_2hop_630_rand,C,2,0,0,0,1,1,1,1,0,2,3,finish,0,0,0,0,사실검증→검색:국세청 고시 현금영수증 발급 거부 포상금 지→종료
qa_174_1hop_312,A,1,0,0,0,0,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_174_1hop_312,B,5,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:집행유예 실효 관련 추가 법조문 및 판례 검→종료
qa_174_1hop_312,C,4,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_257_2hop_983_rand,A,2,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_257_2hop_983_rand,B,4,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:부가가치세법 시행령 세부 조항 및 관련 사례→종료
qa_257_2hop_983_rand,C,9,0,1,1,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_86_3hop_140,A,4,2,2,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_86_3hop_140,B,2,0,0,0,1,3,1,1,0,2,3,finish,0,0,0,0,사실검증→검색:산업재해보상보험법 요양 중 의료기관 사고 관→종료
qa_86_3hop_140,C,1,0,0,0,1,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_140_3hop_540_rand,A,4,0,0,0,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_140_3hop_540_rand,B,2,0,0,0,0,3,1,0,1,2,3,finish,0,0,0,0,"검색:법무사법인 설립 절차, 법무사 자격 유지, →논리검증→종료"
qa_140_3hop_540_rand,C,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_324_2hop_515,A,7,0,0,0,0,2,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_324_2hop_515,B,5,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:민사소송법 병합 청구 관련 조문 및 판례→종료
qa_324_2hop_515,C,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_213_2hop_812_rand,A,3,0,2,2,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_213_2hop_812_rand,B,4,0,0,0,0,1,1,1,0,2,3,finish,0,0,0,0,검색:지방세법 및 지방세특례제한법 최신 개정안 검→사실검증→종료
qa_213_2hop_812_rand,C,4,0,1,1,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_99_2hop_168,A,3,1,1,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_99_2hop_168,B,4,2,2,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:부당해고 관련 판례 및 구제 사례→종료
qa_99_2hop_168,C,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_352_3hop_554,A,4,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_352_3hop_554,B,8,1,1,0,1,3,1,0,0,1,2,finish,0,0,0,0,"검색:체육진흥법 제27조~제28조, 도박행위규제법→종료"
qa_352_3hop_554,C,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_624_2hop_943,A,2,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_624_2hop_943,B,3,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:지방자치법, 사회보건조례, 보건복지부 지원 →종료"
qa_624_2hop_943,C,3,1,1,0,0,2,1,1,0,2,3,finish,0,0,0,0,사실검증→검색:보건복지부 사회복지사업 지원 고시 및 지침→종료
qa_488_2hop_766,A,7,0,0,0,0,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_488_2hop_766,B,6,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:저작권법 개정 전후 적용 사례, 상표법 제9→종료"
qa_488_2hop_766,C,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_140_1hop_257,A,3,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_140_1hop_257,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:위임 종료 후 긴급 조치 관련 민법 조문 및→종료
qa_140_1hop_257,C,4,0,0,0,1,1,1,1,0,2,3,finish,0,0,0,0,검색:위임 종료 후 긴급 상황에서의 대리인 권한 →사실검증→종료
qa_260_2hop_995_rand,A,4,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_260_2hop_995_rand,B,6,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:선원법 관련 세부 조항 및 국제해사기구(IM→종료
qa_260_2hop_995_rand,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_401_2hop_619,A,4,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_401_2hop_619,B,4,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:공동소유토지매각동의필요성 민법조문→종료
qa_401_2hop_619,C,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_279_3hop_1064_rand,A,7,0,3,3,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_279_3hop_1064_rand,B,11,1,1,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:대기환경보전법 제10조, 제11조, 환경영향→종료"
qa_279_3hop_1064_rand,C,6,0,3,3,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_119_2hop_464_rand,A,4,0,0,0,0,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_119_2hop_464_rand,B,5,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:하천법 보상 사례 및 토지 가치 평가 관련 →종료
qa_119_2hop_464_rand,C,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_215_2hop_820_rand,A,3,2,2,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_215_2hop_820_rand,B,4,1,1,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:대통령선거법 시행규칙, 선거법 시행규칙 후보→종료"
qa_215_2hop_820_rand,C,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_422_3hop_653,A,3,0,0,0,2,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_422_3hop_653,B,6,0,0,0,2,3,1,0,0,1,2,finish,0,0,0,0,"검색:변제기 이전 변제, 제3자 변제 위임, 민법→종료"
qa_422_3hop_653,C,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_102_3hop_175,A,4,0,4,4,1,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_102_3hop_175,B,6,0,1,1,1,3,1,0,0,1,2,finish,0,0,0,0,"검색:공전자기록불실기재죄, 사기죄 관련 최신 판례→종료"
qa_102_3hop_175,C,5,0,0,0,1,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_59_2hop_232_rand,A,3,0,1,1,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_59_2hop_232_rand,B,3,3,3,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:공직선거법 관련 세부 가이드라인 및 지침→종료
qa_59_2hop_232_rand,C,3,2,3,1,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_171_2hop_658_rand,A,7,0,0,0,1,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_171_2hop_658_rand,B,3,1,1,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:「대기환경보전법 시행령」 제17조 세부 지침→종료
qa_171_2hop_658_rand,C,3,1,1,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_24_1hop_35,A,2,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_24_1hop_35,B,3,1,1,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:저작권 재심 청구 관련 판례 및 사례→종료
qa_24_1hop_35,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_62_1hop_94,A,3,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_62_1hop_94,B,3,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:부동산 매매 등기 관련 조문 및 판례→종료
qa_62_1hop_94,C,4,0,2,2,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_95_1hop_156,A,2,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_95_1hop_156,B,4,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:민사소송법 관련 추가 조문 검색: 제227조→종료
qa_95_1hop_156,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_330_2hop_525,A,4,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_330_2hop_525,B,7,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:상법 제350조, 상법 제430조, 상법 제→종료"
qa_330_2hop_525,C,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_113_2hop_200,A,3,3,3,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_113_2hop_200,B,4,4,4,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:화물자동차운송사업법 관련 세부 지침 및 지자→종료
qa_113_2hop_200,C,5,3,3,0,0,2,1,1,0,2,3,finish,0,0,0,0,사실검증→검색:화물자동차운송사업법 변경 절차 및 유류비 지→종료
qa_406_2hop_622,A,4,0,1,1,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_406_2hop_622,B,4,0,0,0,1,2,1,0,1,2,3,finish,0,0,0,0,검색:토지 소유권 침해 및 방해제거청구권 관련 판→논리검증→종료
qa_406_2hop_622,C,5,0,1,1,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_124_2hop_480_rand,A,3,0,0,0,2,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_124_2hop_480_rand,B,2,0,0,0,1,2,1,0,1,2,3,finish,0,0,0,0,검색:식품위생법 제17조 및 제42조 관련 최신 →논리검증→종료
qa_124_2hop_480_rand,C,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_633_2hop_954,A,6,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_633_2hop_954,B,3,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:재심 청구 절차, 민사집행법 강제집행 정지 →종료"
qa_633_2hop_954,C,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_141_1hop_258,A,6,0,0,0,0,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_141_1hop_258,B,2,0,2,2,0,1,7,1,0,8,8,max_steps,1,0,0,0,사실검증→검색:토지 매매 계약의 일부 무효 조항과 건축 금→검색:민간 토지 매매 계약 일부 무효 조항 및 건→검색:민간 토지 매매 계약 일부 무효 및 건축 금→검색:민간 토지 매매 계약 일부 무효 및 건축 금→검색:민간 토지 매매 계약 건축 금지 조항 무효 →검색:민간 토지 매매 계약 건축 금지 조항 무효 →검색:민간 토지 매매 계약 건축 금지 조항 무효 
qa_141_1hop_258,C,4,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_62_2hop_244_rand,A,3,0,0,0,1,2,0,3,3,6,3,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_62_2hop_244_rand,B,2,2,2,0,0,2,1,0,0,1,2,finish,0,0,0,0,"검색:지방자치단체의 재산 관리, 출자 및 위임 관→종료"
qa_62_2hop_244_rand,C,3,3,3,0,0,2,2,1,1,4,5,finish,0,0,0,0,"검색:지방자치단체의 출자행위 관련 법률, 공무원 →논리검증→사실검증→검색:지방자치단체 출자 관련 조례, 공무원 권한 →종료"
qa_174_2hop_666_rand,A,2,0,0,0,2,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_174_2hop_666_rand,B,4,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:농어촌정비법 관련 토지 이동 신고 절차 및 →종료
qa_174_2hop_666_rand,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_503_2hop_790,A,6,0,0,0,0,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_503_2hop_790,B,4,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:「폐기물관리법」 시행령 세부 분류 기준 및 →종료
qa_503_2hop_790,C,9,0,1,1,1,2,0,1,1,2,3,finish,0,0,0,0,사실검증→논리검증→종료
qa_216_2hop_824_rand,A,2,0,0,0,0,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_216_2hop_824_rand,B,2,0,1,1,0,1,1,1,0,2,3,finish,0,0,0,0,검색:의료법 제23조 및 시행령 관련 세부 지침→사실검증→종료
qa_216_2hop_824_rand,C,4,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_430_3hop_669,A,3,0,0,0,0,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_430_3hop_669,B,5,0,0,0,0,3,1,0,0,1,2,finish,0,0,0,0,검색:보험사 대위권 관련 판례 및 사례 검색: 보→종료
qa_430_3hop_669,C,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_127_3hop_230,A,2,0,0,0,1,2,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_127_3hop_230,B,6,5,5,0,0,2,1,0,1,2,3,finish,0,0,0,0,"검색:학교법인법 시행령 제17조, 학교법인법 제2→논리검증→종료"
qa_127_3hop_230,C,1,0,0,0,0,2,1,1,0,2,3,finish,0,0,0,0,사실검증→검색:학교법인 기본재산 처분 관련 법령 및 이사장→종료
qa_99_1hop_167,A,2,0,0,0,0,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_99_1hop_167,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:부당해고 구제 절차 및 관련 조문 상세 내용→종료
qa_99_1hop_167,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_25_1hop_37,A,3,2,2,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_25_1hop_37,B,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_25_1hop_37,C,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_82_3hop_235_rand2,A,4,1,1,0,2,3,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_82_3hop_235_rand2,B,1,1,1,0,0,3,1,1,0,2,3,finish,0,0,0,0,검색:지방자치단체의 공공시설 운영 관련 조례 및 →사실검증→종료
qa_82_3hop_235_rand2,C,2,0,0,0,1,3,1,1,0,2,3,finish,0,0,0,0,"사실검증→검색:국민주택 특별법, 한부모가족 지원법, 지자체→종료"
qa_64_1hop_95,A,6,0,1,1,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_64_1hop_95,B,4,0,0,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:민법상의 과실치사 및 정신적 손해 배상 관련→종료
qa_64_1hop_95,C,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_145_1hop_267,A,3,0,0,0,1,1,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_145_1hop_267,B,3,0,0,0,0,1,1,0,1,2,3,finish,0,0,0,0,검색:주식 양도 및 취득 관련 상법 조문 상세 검→논리검증→종료
qa_145_1hop_267,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_115_2hop_204,A,4,0,0,0,1,1,0,2,2,4,2,finish,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_115_2hop_204,B,5,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,"검색:폐기물관리법 시행령, 환경부 고시 폐기물 처→종료"
qa_115_2hop_204,C,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_644_2hop_973,A,4,0,0,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_644_2hop_973,B,3,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:임대차 계약 성립 요건 및 임대인 의무 관련→종료
qa_644_2hop_973,C,6,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_332_2hop_531,A,3,2,2,0,1,2,0,3,3,6,3,max_iter,0,0,0,0,생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_332_2hop_531,B,4,1,1,0,1,2,1,0,1,2,3,finish,0,0,0,0,"검색:형법 제13조, 형법 제37조, 형사소송법 →논리검증→종료"
qa_332_2hop_531,C,1,0,0,0,1,2,0,1,1,2,3,finish,0,0,0,0,사실검증→논리검증→종료
qa_226_2hop_860_rand,A,1,0,0,0,0,1,0,1,1,2,1,finish,0,0,0,0,생성→사실검증→논리검증→종료
qa_226_2hop_860_rand,B,1,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,"검색:산지관리법 시행령 세부 지침, 복구비 예치 →종료"
qa_226_2hop_860_rand,C,2,0,0,0,1,1,1,1,0,2,3,finish,0,0,0,0,"사실검증→검색:""산지관리법 지방자치단체 세부 지침 복구비 →종료"
