id,arm,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,answer_miss,gate_unmet,seq
qa_476_2hop_749,B,4,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:강도죄 공동범죄 가중처벌 관련 조문 추가 검→종료
qa_476_2hop_749,C,6,0,1,1,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_312_2hop_499,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_312_2hop_499,B,4,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_312_2hop_499,C,4,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_163_2hop_630_rand,A,3,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_163_2hop_630_rand,B,1,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:국세기본법 시행령 제84조의2 관련 세부 조→종료
qa_163_2hop_630_rand,C,5,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_61_1hop_93,A,1,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_61_1hop_93,B,2,0,0,0,1,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_61_1hop_93,C,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_140_3hop_540_rand,A,1,0,0,0,0,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_140_3hop_540_rand,B,2,0,0,0,0,3,1,0,0,1,2,finish,0,0,0,0,"검색:법무사법인 설립 절차, 법무사 자격 요건, →종료"
qa_140_3hop_540_rand,C,1,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_257_2hop_983_rand,A,2,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_257_2hop_983_rand,B,2,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:소득세법 시행령 제212조 관련 추가 세부 →종료
qa_257_2hop_983_rand,C,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_213_2hop_812_rand,A,5,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_213_2hop_812_rand,B,3,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:지방세특례제한법 관련 최신 개정 내용 및 적→종료
qa_213_2hop_812_rand,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_174_1hop_312,A,1,0,0,0,0,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_174_1hop_312,B,2,0,0,0,0,1,0,0,0,0,1,finish,0,0,0,0,종료
qa_174_1hop_312,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_324_2hop_515,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_324_2hop_515,B,8,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:민사소송 병합 사례 및 관할 관련 조문 추가→종료
qa_324_2hop_515,C,5,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_192_2hop_334,A,7,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_192_2hop_334,B,9,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:공무원 전자기록 조작 관련 추가 조문 및 사→종료
qa_192_2hop_334,C,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_86_3hop_140,A,3,0,0,0,1,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_86_3hop_140,B,4,0,0,0,1,3,0,0,1,1,2,finish,0,0,0,0,논리검증→종료
qa_86_3hop_140,C,3,0,0,0,1,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_99_2hop_168,A,4,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_99_2hop_168,B,2,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:부당해고 관련 판례 및 사례 검색→종료
qa_99_2hop_168,C,2,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_401_2hop_619,A,2,0,0,0,0,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_401_2hop_619,B,4,3,3,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:공동소유 토지 매각 관련 판례 및 사례 검색→종료
qa_401_2hop_619,C,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_352_3hop_554,A,5,0,1,1,1,3,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_352_3hop_554,B,10,0,0,0,1,3,1,0,0,1,2,finish,0,0,0,0,검색:국민체육진흥법 관련 추가 조항 및 도박 관련→종료
qa_352_3hop_554,C,5,0,0,0,2,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_140_1hop_257,A,3,0,0,0,0,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_140_1hop_257,B,3,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:위임 종료 후 긴급 상황 대응 관련 민법 조→종료
qa_140_1hop_257,C,5,0,0,0,1,1,1,1,0,2,3,finish,0,0,0,0,"검색:위임 관련 민법 조문, 긴급 조치 관련 행정→사실검증→종료"
qa_94_1hop_155,A,5,0,0,0,1,1,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_94_1hop_155,B,6,2,2,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:공원 내 음란행위 관련 판례 및 유사 사례→종료
qa_94_1hop_155,C,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_59_2hop_232_rand,A,2,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_59_2hop_232_rand,B,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_59_2hop_232_rand,C,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_488_2hop_766,A,4,0,0,0,0,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_488_2hop_766,B,10,0,0,0,0,2,2,0,0,2,3,finish,0,0,0,0,"검색:상표법 제93조, 제117조→검색:상표법 제93조, 제117조, 제215조 관→종료"
qa_488_2hop_766,C,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_171_2hop_658_rand,A,3,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_171_2hop_658_rand,B,2,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:대기오염경보 발령 기준 및 관련 지자체 조례→종료
qa_171_2hop_658_rand,C,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_215_2hop_820_rand,A,1,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_215_2hop_820_rand,B,3,1,1,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:공직선거법 제56조 세부규칙 및 정치자금법 →종료
qa_215_2hop_820_rand,C,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_624_2hop_943,A,6,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_624_2hop_943,B,4,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:사회복지사업 지원 기준 및 절차 관련 추가 →종료
qa_624_2hop_943,C,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_119_2hop_464_rand,A,6,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_119_2hop_464_rand,B,6,2,2,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:하천법 시행령 관련 추가 사례 및 판례 검색→종료
qa_119_2hop_464_rand,C,9,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_422_3hop_653,A,4,0,0,0,2,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_422_3hop_653,B,4,0,0,0,2,3,1,0,1,2,3,finish,0,0,0,0,검색:변제기 이전 변제 관련 판례 및 사례→논리검증→종료
qa_422_3hop_653,C,3,0,0,0,2,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_279_3hop_1064_rand,A,5,1,1,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_279_3hop_1064_rand,B,6,1,1,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:대기환경보전법 관련 특별대책지역 내 공장 설→종료
qa_279_3hop_1064_rand,C,4,1,1,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_260_2hop_995_rand,A,5,0,0,0,1,1,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_260_2hop_995_rand,B,2,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:선원법 징계 절차 및 폭력행위 관련 조항→종료
qa_260_2hop_995_rand,C,8,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_95_1hop_156,A,2,0,0,0,0,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_95_1hop_156,B,1,0,0,0,0,1,0,0,1,1,2,finish,0,0,0,0,논리검증→종료
qa_95_1hop_156,C,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_102_3hop_175,A,6,0,0,0,0,3,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_102_3hop_175,B,7,0,0,0,0,3,1,0,0,1,2,finish,0,0,0,0,검색:법인 설립 관련 허위 정보 제공 사례 및 처→종료
qa_102_3hop_175,C,7,0,0,0,0,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_62_1hop_94,A,2,0,0,0,0,1,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_62_1hop_94,B,5,2,2,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:도시 및 주거환경정비법 등기 절차 관련 조문→종료
qa_62_1hop_94,C,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_406_2hop_622,A,2,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_406_2hop_622,B,6,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:민법상의 소유권 침해 및 점유 방해 관련 추→종료
qa_406_2hop_622,C,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_503_2hop_790,A,3,0,0,0,0,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_503_2hop_790,B,5,0,0,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:폐기물관리법 세부 시행 지침 및 관련 환경부→종료
qa_503_2hop_790,C,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_113_2hop_200,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_113_2hop_200,B,7,1,1,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:화물자동차 운수사업법 재정지원 관련 정책 및→종료
qa_113_2hop_200,C,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_24_1hop_35,A,4,0,0,0,1,1,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_24_1hop_35,B,2,0,0,0,1,1,1,0,1,2,3,finish,0,0,0,0,"검색:저작권법 제142조, 상표법 관련 재심 청구→논리검증→종료"
qa_24_1hop_35,C,5,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_141_1hop_258,A,2,0,0,0,0,1,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_141_1hop_258,B,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_141_1hop_258,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_62_2hop_244_rand,A,5,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_62_2hop_244_rand,B,4,1,1,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:공유재산 및 물품 관리법 관련 출자 및 물품→종료
qa_62_2hop_244_rand,C,4,1,1,0,0,2,1,1,0,2,3,finish,0,0,0,0,검색:공유재산 및 물품 관리법 관련 출자 및 물품→사실검증→종료
qa_330_2hop_525,A,4,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_330_2hop_525,B,3,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:상법 관련 신주 발행 무효 기간 및 주주 배→종료
qa_330_2hop_525,C,2,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_124_2hop_480_rand,A,3,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_124_2hop_480_rand,B,5,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:식품위생법 관련 추가 조항 및 지침→종료
qa_124_2hop_480_rand,C,3,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_82_3hop_235_rand2,A,3,0,0,0,3,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_82_3hop_235_rand2,B,5,0,0,0,0,3,1,0,0,1,2,finish,0,0,0,0,검색:한부모가족 지원 관련 추가 사례 및 지침→종료
qa_82_3hop_235_rand2,C,3,0,0,0,3,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_174_2hop_666_rand,A,3,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_174_2hop_666_rand,B,4,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,검색:농어촌정비법 관련 추가 사례 및 해석 자료→종료
qa_174_2hop_666_rand,C,3,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_216_2hop_824_rand,A,4,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_216_2hop_824_rand,B,2,0,0,0,1,1,1,1,0,2,3,finish,0,0,0,0,검색:의료법 시행규칙 제15조 세부 내용 및 보건→사실검증→종료
qa_216_2hop_824_rand,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_145_1hop_267,A,2,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_145_1hop_267,B,3,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:주식 양도 승인 절차 관련 추가 조문 검색:→종료
qa_145_1hop_267,C,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_127_3hop_230,A,2,0,0,0,1,2,1,3,3,7,3,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_127_3hop_230,B,4,0,0,0,1,2,1,0,1,2,3,finish,0,0,0,0,검색:사립학교법 세부 규정 및 관련 판례 검색→논리검증→종료
qa_127_3hop_230,C,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_430_3hop_669,A,3,0,0,0,0,3,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_430_3hop_669,B,2,0,0,0,0,3,1,0,0,1,2,finish,0,0,0,0,검색:자동차손해배상 보장법 관련 구상권 및 손해배→종료
qa_430_3hop_669,C,3,0,0,0,1,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_99_1hop_167,A,5,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_99_1hop_167,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:부당해고 관련 판례 및 사례→종료
qa_99_1hop_167,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_115_2hop_204,A,7,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_115_2hop_204,B,8,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:폐기물관리법 시행령 및 관련 고시 내용→종료
qa_115_2hop_204,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_64_1hop_95,A,4,0,0,0,1,1,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_64_1hop_95,B,6,0,0,0,1,1,0,0,1,1,2,finish,0,0,0,0,논리검증→종료
qa_64_1hop_95,C,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_192_1hop_333,A,4,0,0,0,0,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_192_1hop_333,B,4,2,2,0,0,1,1,0,0,1,2,finish,0,0,0,0,검색:공무원의 전자기록 변작 관련 추가 조문 및 →종료
qa_192_1hop_333,C,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_633_2hop_954,A,4,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_633_2hop_954,B,3,0,0,0,1,2,1,0,1,2,3,finish,0,0,0,0,검색:확정 판결 이의 제기 절차 및 강제집행 정지→논리검증→종료
qa_633_2hop_954,C,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_522_2hop_806,A,5,0,0,0,0,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_522_2hop_806,B,5,1,1,0,0,2,1,0,0,1,2,finish,0,0,0,0,검색:지방자치법 관련 불복 절차 및 행정소송법 관→종료
qa_522_2hop_806,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_25_1hop_37,A,2,0,0,0,1,2,1,2,2,5,2,finish,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→종료
qa_25_1hop_37,B,3,0,0,0,1,2,0,0,1,1,2,finish,0,0,0,0,논리검증→종료
qa_25_1hop_37,C,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_644_2hop_973,A,3,0,0,0,0,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_644_2hop_973,B,2,0,0,0,1,2,1,0,0,1,2,finish,0,0,0,0,"검색:일반 건물 임대 계약 관련 민법 제563조,→종료"
qa_644_2hop_973,C,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_144_3hop_410_rand2,A,3,0,0,0,1,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_144_3hop_410_rand2,B,6,0,0,0,1,3,1,0,1,2,3,finish,0,0,0,0,검색:신탁법 관련 추가 조문 및 판례 검색: 신탁→논리검증→종료
qa_144_3hop_410_rand2,C,4,0,0,0,1,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_226_2hop_860_rand,A,1,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_226_2hop_860_rand,B,2,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:산지관리법 시행규칙 관련 추가 조항 및 유사→종료
qa_226_2hop_860_rand,C,1,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_332_2hop_531,A,3,0,0,0,1,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_332_2hop_531,B,6,2,2,0,1,2,1,0,0,1,2,finish,0,0,0,0,검색:형사소송법 제298조 관련 판례 및 적용 사→종료
qa_332_2hop_531,C,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_180_2hop_689_rand,A,3,0,0,0,1,2,1,3,3,7,3,max_iter,0,0,0,0,검색→생성→사실검증→논리검증→재생성→사실검증→논리검증→재생성→사실검증→논리검증→종료(max_iter)
qa_180_2hop_689_rand,B,2,0,0,0,0,2,1,0,1,2,3,finish,0,0,0,0,검색:해외 근로소득 비과세 관련 세법 및 지침→논리검증→종료
qa_180_2hop_689_rand,C,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_129_2hop_497_rand,A,5,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_129_2hop_497_rand,B,8,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:새마을금고법 및 신용협동조합법 관련 지방세특→종료
qa_129_2hop_497_rand,C,5,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_26_1hop_39,A,6,0,0,0,1,1,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_26_1hop_39,B,4,0,0,0,1,1,1,0,0,1,2,finish,0,0,0,0,검색:강제추행 관련 추가 판례 및 사례 검색→종료
qa_26_1hop_39,C,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_131_3hop_237,A,3,0,0,0,2,2,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_131_3hop_237,B,5,0,0,0,2,2,1,0,0,1,2,finish,0,0,0,0,"검색:소액사건심판법, 민사소송법 이유 기재 관련 →종료"
qa_131_3hop_237,C,5,0,0,0,2,2,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
qa_441_3hop_696,A,7,0,0,0,2,3,1,1,1,3,1,finish,0,0,0,0,검색→생성→사실검증→논리검증→종료
qa_441_3hop_696,B,5,0,0,0,2,3,1,0,0,1,2,finish,0,0,0,0,"검색:유류분 반환 청구 소멸시효 관련 조문, 생전→종료"
qa_441_3hop_696,C,7,0,0,0,2,3,0,1,0,1,2,finish,0,0,0,0,사실검증→종료
